,1,,.,,CU0.72MPMEDPT-45,,KG,1500,493.24,"739,860.00",,,,,PI000750,615.71,06-05-2015,,PA000735,,615.71,,,,06-05-2015,,SH000756,615.71,,,06-05-2015,,,,,,,SI000750,,615.71,,,,06-05-2015,,,,,,,,,,,,,
,2,,.,,CU0.72MPMEDPT-45,,KG,1500,493.24,"739,860.00",,,,,PI000699,956.41,04-05-2015,,PA000684,,956.41,,,,04-05-2015,,SH000704,956.41,,,04-05-2015,,,,,,,SI000699,,956.41,,,,04-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,G K WINDING WIRES LTD. - DELHI,,,,,Order No.,SO000346,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"23 Radhey Puri Near MCD School
Krishna Nagar
City - DELHI 
District - DELHI 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,04-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU32MPMEDPT-10,,KG,1219.84,493.00,"601,381.12",,,,,PI000700,1219.84,04-05-2015,,PA000685,,1219.84,,,,04-05-2015,,SH000705,1219.84,,,04-05-2015,,,,,,,SI000700,,1219.84,,,,05-05-2015,,,,,,,,,,,,,
,2,,.,,CU32MPMEDPT-10,,KG,1219.84,493.00,"601,381.12",,,,,PI000700,1219.84,04-05-2015,,PA000685,,1219.84,,,,04-05-2015,,SH000705,1219.84,,,04-05-2015,,,,,,,SI001294,,1219.84,,,,30-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NTL ElECTRONICS INDIA LTD.,,,,,Order No.,SO000347,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"A-111, Sector-65,

City - GREATER 
District - GREATER NOIDA  
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,04-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU35SSMEDPT-10,,KG,3500,502.23,"1,757,805.00",,,,,PI001128,856.14,23-05-2015,,PA001110,,856.14,,,,23-05-2015,,SH001139,856.14,,,23-05-2015,,,,,,,SI001134,,856.14,,,,23-05-2015,,,,,,,,,,,,,
,2,,.,,CU35SSMEDPT-10,,KG,3500,502.23,"1,757,805.00",,,,,PI000717,1121.62,05-05-2015,,PA000701,,1121.62,,,,05-05-2015,,SH000722,1121.62,,,05-05-2015,,,,,,,SI000717,,1121.62,,,,05-05-2015,,,,,,,,,,,,,
,3,,.,,CU35SSMEDPT-10,,KG,3500,502.23,"1,757,805.00",,,,,PI000881,1521.205,13-05-2015,,PA000864,,1521.205,,,,13-05-2015,,SH000889,1521.205,,,13-05-2015,,,,,,,SI000877,,1521.205,,,,13-05-2015,,,,,,,,,,,,,
,4,,.,,CU37SSMEDPT-10,,KG,320,508.23,"162,633.60",,,,,PI000717,144.96,05-05-2015,,PA000701,,144.96,,,,05-05-2015,,SH000722,144.96,,,05-05-2015,,,,,,,SI000717,,144.96,,,,05-05-2015,,,,,,,,,,,,,
,5,,.,,CU37SSMEDPT-10,,KG,320,508.23,"162,633.60",,,,,PI001128,160.43,23-05-2015,,PA001110,,160.43,,,,23-05-2015,,SH001139,160.43,,,23-05-2015,,,,,,,SI001134,,160.43,,,,23-05-2015,,,,,,,,,,,,,
,6,,.,,CU38*3SSMEDPT-10,,KG,500,588.23,"294,115.00",,,,,PI000717,98.775,05-05-2015,,PA000701,,98.775,,,,05-05-2015,,SH000722,98.775,,,05-05-2015,,,,,,,SI000717,,98.775,,,,05-05-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 7 of,,,,,, 62,,
,"29-Jun-2015 , 12.55 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-05-2015,,,,,,,31-05-2015
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NTL ElECTRONICS INDIA LTD.,,,,,Order No.,SO000347,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"A-111, Sector-65,

City - GREATER 
District - GREATER NOIDA  
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,04-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,7,,.,,CU38*3SSMEDPT-10,,KG,500,588.23,"294,115.00",,,,,PI001128,239.455,23-05-2015,,PA001110,,239.455,,,,23-05-2015,,SH001139,239.455,,,23-05-2015,,,,,,,SI001134,,239.455,,,,23-05-2015,,,,,,,,,,,,,
,8,,.,,CU38*4SSMEDPT-10,,KG,1000,588.23,"588,230.00",,,,,PI000717,279.58,05-05-2015,,PA000701,,279.58,,,,05-05-2015,,SH000722,279.58,,,05-05-2015,,,,,,,SI000717,,279.58,,,,05-05-2015,,,,,,,,,,,,,
,9,,.,,CU38*4SSMEDPT-10,,KG,1000,588.23,"588,230.00",,,,,PI001128,299.745,23-05-2015,,PA001110,,299.745,,,,23-05-2015,,SH001139,299.745,,,23-05-2015,,,,,,,SI001134,,299.745,,,,23-05-2015,,,,,,,,,,,,,
,10,,.,,CU38*4SSMEDPT-10,,KG,1000,588.23,"588,230.00",,,,,PI000881,420.41,13-05-2015,,PA000864,,420.41,,,,13-05-2015,,SH000889,420.41,,,13-05-2015,,,,,,,SI000877,,420.41,,,,13-05-2015,,,,,,,,,,,,,
,11,,.,,CU40SSMEDPT-4,,KG,250,525.23,"131,307.50",,,,,PI001128,248.89,23-05-2015,,PA001110,,248.89,,,,23-05-2015,,SH001139,248.89,,,23-05-2015,,,,,,,SI001134,,248.89,,,,23-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DixonTechnologies (India) P.Ltd.(DUNIII),,,,,Order No.,SO000348,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,000232,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Khasara No-1050 
Central Hope Town,
City - Selaqui 
District - DEHRADUN 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,04-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,2015-05-04 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.140*4 SSFINEPT10,,KG,600,615.27,"369,162.00",,,,,PI000783,86.575,07-05-2015,,PA000767,,86.575,,,,07-05-2015,,SH000788,86.575,,,07-05-2015,,,,,,,SI000783,,86.575,,,,07-05-2015,,,,,,,,,,,,,
,2,,.,,CU0.140*4 SSFINEPT10,,KG,600,615.27,"369,162.00",,,,,PI000907,185.42,13-05-2015,,PA000889,,185.42,,,,13-05-2015,,SH000915,185.42,,,13-05-2015,,,,,,,SI000902,,185.42,,,,13-05-2015,,,,,,,,,,,,,
,3,,.,,CU0.140*4 SSFINEPT10,,KG,600,615.27,"369,162.00",,,,,PI000749,326.79,06-05-2015,,PA000733,,326.79,,,,06-05-2015,,SH000754,326.79,,,06-05-2015,,,,,,,SI000749,,326.79,,,,06-05-2015,,,,,,,,,,,,,
,4,,.,,CU0.15*3SSFINEPT-10,,KG,500,631.27,"315,635.00",,,,,PI000749,60.185,06-05-2015,,PA000733,,60.185,,,,06-05-2015,,SH000754,60.185,,,06-05-2015,,,,,,,SI000749,,60.185,,,,06-05-2015,,,,,,,,,,,,,
,5,,.,,CU0.15*3SSFINEPT-10,,KG,500,631.27,"315,635.00",,,,,PI000783,84.795,07-05-2015,,PA000767,,84.795,,,,07-05-2015,,SH000788,84.795,,,07-05-2015,,,,,,,SI000783,,84.795,,,,07-05-2015,,,,,,,,,,,,,
,6,,.,,CU0.15*3SSFINEPT-10,,KG,500,631.27,"315,635.00",,,,,PI000811,140.085,08-05-2015,,PA000795,,140.085,,,,08-05-2015,,SH000819,140.085,,,08-05-2015,,,,,,,SI000810,,140.085,,,,08-05-2015,,,,,,,,,,,,,
,7,,.,,CU0.15*3SSFINEPT-10,,KG,500,631.27,"315,635.00",,,,,PI000855,213.975,11-05-2015,,PA000839,,213.975,,,,11-05-2015,,SH000861,213.975,,,11-05-2015,,,,,,,SI000852,,213.975,,,,11-05-2015,,,,,,,,,,,,,
,8,,.,,CU0.22SSFINEPT-10,,KG,500,526.27,"263,135.00",,,,,PI000783,499.375,07-05-2015,,PA000767,,499.375,,,,07-05-2015,,SH000788,499.375,,,07-05-2015,,,,,,,SI000783,,499.375,,,,07-05-2015,,,,,,,,,,,,,
,9,,.,,cu0.15*4SSFinePT10,,KG,200,619.27,"123,854.00",,,,,PI000749,199.66,06-05-2015,,PA000733,,199.66,,,,06-05-2015,,SH000754,199.66,,,06-05-2015,,,,,,,SI000749,,199.66,,,,06-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,G K WINDING WIRES LTD. - ,,,,,Order No.,SO000349,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"1J -38 Shop No.-2
N.I.T
City - FARIDABAD 
District - FARIDABAD 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.112SSFINEPT-4,,KG,500,500.00,"250,000.00",,,,,PI000911,90.33,13-05-2015,,PA000893,,90.33,,,,13-05-2015,,SH000920,90.33,,,13-05-2015,,,,,,,SI000906,,90.33,,,,13-05-2015,,,,,,,,,,,,,
,2,,.,,CU0.112SSFINEPT-4,,KG,500,500.00,"250,000.00",,,,,PI000861,243.555,11-05-2015,,PA000845,,243.555,,,,11-05-2015,,SH000868,243.555,,,11-05-2015,,,,,,,SI000858,,243.555,,,,11-05-2015,,,,,,,,,,,,,
,3,,.,,CU0.112SSFINEPT-4,,KG,500,500.00,"250,000.00",,,,,PI000861,243.555,11-05-2015,,PA000845,,243.555,,,,11-05-2015,,SH000868,243.555,,,11-05-2015,,,,,,,SI000860,,243.555,,,,12-05-2015,,,,,,,,,,,,,
,4,,.,,CU0.53MPMEDPT-90,,KG,1200,481.78,"578,136.00",,,,,PI000861,727.225,11-05-2015,,PA000845,,727.225,,,,11-05-2015,,SH000868,727.225,,,11-05-2015,,,,,,,SI000858,,727.225,,,,11-05-2015,,,,,,,,,,,,,
,5,,.,,CU0.7MPMEDPT-90,,KG,3200,477.78,"1,528,896.00",,,,,PI001019,468.42,18-05-2015,,PA001001,,468.42,,,,18-05-2015,,SH001030,468.42,,,18-05-2015,,,,,,,SI001021,,468.42,,,,18-05-2015,,,,,,,,,,,,,
,6,,.,,CU0.7MPMEDPT-90,,KG,3200,477.78,"1,528,896.00",,,,,PI000965,708.115,15-05-2015,,PA000947,,708.115,,,,15-05-2015,,SH000976,708.115,,,15-05-2015,,,,,,,SI000962,,708.115,,,,15-05-2015,,,,,,,,,,,,,
,7,,.,,CU0.7MPMEDPT-90,,KG,3200,477.78,"1,528,896.00",,,,,PI000750,711.735,06-05-2015,,PA000735,,711.735,,,,06-05-2015,,SH000756,711.735,,,06-05-2015,,,,,,,SI000750,,711.735,,,,06-05-2015,,,,,,,,,,,,,
,8,,.,,CU0.7MPMEDPT-90,,KG,3200,477.78,"1,528,896.00",,,,,PI000914,720.305,13-05-2015,,PA000896,,720.305,,,,13-05-2015,,SH000923,720.305,,,13-05-2015,,,,,,,SI000909,,720.305,,,,13-05-2015,,,,,,,,,,,,,
,9,,.,,CU0.7MPMEDPT-90,,KG,3200,477.78,"1,528,896.00",,,,,PI000839,724.92,10-05-2015,,PA000823,,724.92,,,,10-05-2015,,SH000846,724.92,,,10-05-2015,,,,,,,SI000837,,724.92,,,,10-05-2015,,,,,,,,,,,,,
,10,,.,,CU41SSFINEPT-4,,KG,1000,500.00,"500,000.00",,,,,PI001188,825.665,26-05-2015,,PA001170,,825.665,,,,26-05-2015,,SH001198,825.665,,,26-05-2015,,,,,,,SI001199,,825.665,,,,26-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Elin Electronics Ltd,,,,,Order No.,SO000350,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"C-143 
Industrial Area Bulandshahr Road

 Site 1 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.25SSFINEPT-10,,KG,300,501.50,"150,450.00",,,,,PI000714,274.64,05-05-2015,,PA000699,,274.64,,,,05-05-2015,,SH000719,274.64,,,05-05-2015,,,,,,,SI000714,,274.64,,,,05-05-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 8 of,,,,,, 62,,
,"29-Jun-2015 , 12.55 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-05-2015,,,,,,,31-05-2015
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Elin Electronics Ltd,,,,,Order No.,SO000350,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"C-143 
Industrial Area Bulandshahr Road

 Site 1 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,2,,.,,CU0.25SSFINEPT-10,,KG,300,501.50,"150,450.00",,,,,PI000714,274.64,05-05-2015,,PA000699,,274.64,,,,05-05-2015,,SH000719,274.64,,,05-05-2015,,,,,,,SI001264,,274.64,,,,29-05-2015,,,,,,,,,,,,,
,3,,.,,CU40SSMEDPT-4,,KG,1200,531.50,"637,800.00",,,,,PI001082,148.415,21-05-2015,,PA001064,,148.415,,,,21-05-2015,,SH001093,148.415,,,21-05-2015,,,,,,,SI001087,,148.415,,,,21-05-2015,,,,,,,,,,,,,
,4,,.,,CU40SSMEDPT-4,,KG,1200,531.50,"637,800.00",,,,,PI001082,148.415,21-05-2015,,PA001064,,148.415,,,,21-05-2015,,SH001093,148.415,,,21-05-2015,,,,,,,SI001264,,148.415,,,,29-05-2015,,,,,,,,,,,,,
,5,,.,,CU40SSMEDPT-4,,KG,1200,531.50,"637,800.00",,,,,PI000751,244.535,06-05-2015,,PA000734,,244.535,,,,06-05-2015,,SH000755,244.535,,,06-05-2015,,,,,,,SI000748,,244.535,,,,06-05-2015,,,,,,,,,,,,,
,6,,.,,CU40SSMEDPT-4,,KG,1200,531.50,"637,800.00",,,,,PI000751,244.535,06-05-2015,,PA000734,,244.535,,,,06-05-2015,,SH000755,244.535,,,06-05-2015,,,,,,,SI001264,,244.535,,,,29-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,RADHA KRISHNA ENTERPRISES - ,,,,,Order No.,SO000351,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,SCRAP - OTHERS,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"OPP. HOUSING BOARD, PHASE - III,
T POINT, 
SAI ROAD,
City - BADDI 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,SCRAP-OLD PLASTIC ,,KG,1550,8.00,"12,400.00",,,,,PI000715,1550,05-05-2015,,,,,,,,,,SH000720,1550,,,05-05-2015,,,,,,,SI000715,,1550,,,,05-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Nrjee System U-II,,,,,Order No.,SO000352,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - SEC,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"E-55-56, FIRST FLOOR,
SECTOR-3
City - GREATER 
District - GREATER NOIDA  
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU35SSMEDPT-10,,KG,1000,538.40,"538,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,.,,CU37*3SSMEDPT-10,,KG,600,616.40,"369,840.00",,,,,PI000803,409.295,08-05-2015,,PA000787,,409.295,,,,08-05-2015,,SH000815,409.295,,,08-05-2015,,,,,,,SI000803,,409.295,,,,08-05-2015,,,,,,,,,,,,,
,3,,.,,CU37SSMEDPT-10,,KG,700,546.40,"382,480.00",,,,,PI000961,201.88,15-05-2015,,PA000943,,201.88,,,,15-05-2015,,SH000972,201.88,,,15-05-2015,,,,,,,SI000958,,201.88,,,,15-05-2015,,,,,,,,,,,,,
,4,,.,,CU37SSMEDPT-10,,KG,700,546.40,"382,480.00",,,,,PI000718,214.795,05-05-2015,,PA000702,,214.795,,,,05-05-2015,,SH000723,214.795,,,05-05-2015,,,,,,,SI000718,,214.795,,,,05-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Mandeep Cables P Ltd,,,,,Order No.,SO000353,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,FINISHED GOODS - CW - JW - ,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"A-22.
Sector-80. Phase II
City - GREATER 
District - GREATER NOIDA  
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,Price,Order Value,,,,Pick,,,,Pack,,,,,,,,Shipment,,,,,,Intimation,,,,,Invoice,,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,Qty,Date,Pack No.,,,Qty,,,Date,,Ship No.,,Qty,,Date,,Intm No.,,,Qty,Date,Invoice No.,,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU1.00 BARE WIRE (JW),,KG,2969,8.50,"25,236.50",,,,,PI000719,2969,05-05-2015,,PA000703,,2969,,,,05-05-2015,,SH000724,2969,,,05-05-2015,,,,,,,SI000719,,2969,,,,05-05-2015,,,,,,,,,,,,,
,,Customer Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,SAZAYA & COMPANY,,,,,Order No.,SO000354,,,,,,,,Mode,,,APPROVED,,,,,,External Document No.,,,,,null,,,,,,,Warehouse,,,,SCRAP - OTHERS,,,,,,,,,,,,
,,Customer Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"51,
NEW HINDON VIHAR,
ARTHLA,
City - GHAZIABAD 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Order Date,,05-05-2015,,,,,,,Status,,CLOSE,,,,,,,External Document Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
