,RCPT0000000158,,09/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,360.00,,,
,RCPT0000000159,,09/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,360.00,,,
,RCPT0000000160,,10/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,3500.00,,,
,RCPT0000000160,,10/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,3500.00,,,
,RCPT0000000161,,10/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,7000.00,,,
,RCPT0000000162,,11/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000163,,11/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000164,,11/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000165,,11/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000166,,11/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,2000.00,,,
,RCPT0000000166,,11/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000.00,,,
,RCPT0000000166,,11/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,5000.00,,,
,RCPT0000000166,,11/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,3000.00,,,
,RCPT0000000167,,12/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,200000.00,,,
,RCPT0000000167,,12/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000000.00,,,
,RCPT0000000167,,12/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,500000.00,,,
,RCPT0000000167,,12/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,500000.00,,,
,RCPT0000000168,,12/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,7000.00,,,
,RCPT0000000168,,12/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,490000.00,,,
,RCPT0000000169,,13/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,24.00,,,
,RCPT0000000170,,13/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,5000.00,,,
,RCPT0000000171,,13/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,11000.00,,,
,RCPT0000000172,,13/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,2000.00,,,
,RCPT0000000173,,13/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000174,,13/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000175,,13/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000176,,13/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,1250.00,,,
,RCPT0000000177,,13/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,3500.00,,,
,RCPT0000000178,,16/02/2015,,,,,,,,,,,,,,0.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 8 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,15000.00,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000.00,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000.00,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,2000.00,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,5000.00,,,
,RCPT0000000179,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,5000.00,,,
,RCPT0000000180,,16/02/2015,,,,,,,,,,,,,,450.00,,,
,RCPT0000000181,,16/02/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000182,,16/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,10000.00,,,
,RCPT0000000183,,16/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000184,,16/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,0.00,,,
,RCPT0000000185,,16/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,3539.34,,,
,RCPT0000000186,,16/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000187,,17/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,30000.00,,,
,RCPT0000000188,,17/02/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,15000.00,,,
,RCPT0000000189,,17/02/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,7500.00,,,
,RCPT0000000190,,17/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,0.00,,,
,RCPT0000000191,,17/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,150.00,,,
,RCPT0000000192,,17/02/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,700.00,,,
,RCPT0000000193,,17/02/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,10.00,,,
,RCPT0000000194,,17/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000195,,17/02/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,10.00,,,
,RCPT0000000196,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000197,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000198,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000199,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000200,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000201,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000202,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000202,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000203,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000204,,17/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000204,,17/02/2015,,,,,,,,,,,,,,0.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 9 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000205,,18/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000205,,18/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000206,,18/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000207,,18/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,200.00,,,
,RCPT0000000208,,18/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000209,,18/02/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000211,,19/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000212,,19/02/2015,,Navigant Consulting,,,SUPPLIER,,12345678,,,20/02/2015,,,,3539.34,,,
,RCPT0000000213,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,2000.00,,,
,RCPT0000000214,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,50000.00,,,
,RCPT0000000214,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,100000.00,,,
,RCPT0000000214,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,100.00,,,
,RCPT0000000215,,19/02/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000216,,19/02/2015,,,,,,,,,,,,,,600.00,,,
,RCPT0000000217,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,100000.00,,,
,RCPT0000000217,,19/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,50000.00,,,
,RCPT0000000218,,19/02/2015,,,,,,,,,,,,,,200.00,,,
,RCPT0000000219,,19/02/2015,,,,,,,,,,,,,,200.00,,,
,RCPT0000000220,,20/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000221,,20/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000222,,20/02/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000223,,20/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,5000.00,,,
,RCPT0000000224,,20/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000225,,20/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000226,,20/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000227,,20/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000228,,21/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000229,,21/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000230,,21/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,340.00,,,
,RCPT0000000231,,23/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,700.00,,,
,RCPT0000000232,,23/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,700.00,,,
,RCPT0000000233,,23/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000234,,23/02/2015,,,,,,,,,,,,,,150.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 10 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000235,,23/02/2015,,,,,,,,,,,,,,250.00,,,
,RCPT0000000236,,23/02/2015,,,,,,,,,,,,,,250.00,,,
,RCPT0000000237,,23/02/2015,,,,,,,,,,,,,,200.00,,,
,RCPT0000000238,,24/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000239,,24/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000240,,24/02/2015,,,,,,,,,,,,,,200.00,,,
,RCPT0000000241,,24/02/2015,,,,,,,,,,,,,,400.00,,,
,RCPT0000000242,,24/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,2800.00,,,
,RCPT0000000243,,25/02/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000244,,25/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000245,,25/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,5400.00,,,
,RCPT0000000246,,25/02/2015,,,,,,,,,,,,,,250.00,,,
,RCPT0000000247,,25/02/2015,,,,,,,,,,,,,,250.00,,,
,RCPT0000000248,,26/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,120.00,,,
,RCPT0000000248,,26/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,20.00,,,
,RCPT0000000249,,26/02/2015,,,,,,,,,,,,,,60.00,,,
,RCPT0000000250,,26/02/2015,,SATYAM COMPUTERS,,,SUPPLIER,,,,,,,,,2359.00,,,
,RCPT0000000251,,26/02/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000252,,26/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,48.00,,,
,RCPT0000000252,,26/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,240.00,,,
,RCPT0000000253,,26/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,900000.00,,,
,RCPT0000000253,,26/02/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,560000.00,,,
,RCPT0000000254,,26/02/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000255,,27/02/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000256,,27/02/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,134400.00,,,
,RCPT0000000257,,27/02/2015,,007 BOND,,,SUPPLIER,,,,,,,,,0.00,,,
,RCPT0000000257,,27/02/2015,,007 BOND,,,SUPPLIER,,,,,,,,,0.00,,,
,RCPT0000000258,,27/02/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,100.00,,,
,RCPT0000000259,,27/02/2015,,,,,,,,,,,,,,60.00,,,
,RCPT0000000260,,02/03/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000261,,03/03/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000262,,03/03/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,50000000.00,,,
,RCPT0000000263,,03/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,2400.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 11 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000263,,03/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000264,,03/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,450000.00,,,
,RCPT0000000264,,03/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,672000.00,,,
,RCPT0000000265,,04/03/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000266,,04/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7600000.00,,,
,RCPT0000000267,,05/03/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000274,,10/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000274,,10/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000275,,10/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000276,,10/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000277,,11/03/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000278,,11/03/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000279,,11/03/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000280,,11/03/2015,,,,,,,,,,,,,,1500.00,,,
,RCPT0000000281,,11/03/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000282,,11/03/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000283,,12/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000284,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000285,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000286,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000287,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000288,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000288,,13/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000289,,16/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,4500.00,,,
,RCPT0000000289,,16/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,2500.00,,,
,RCPT0000000289,,16/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000289,,16/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,2400.00,,,
,RCPT0000000289,,16/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,8000.00,,,
,RCPT0000000290,,17/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,20000.00,,,
,RCPT0000000291,,17/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,12000.00,,,
,RCPT0000000292,,17/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000293,,18/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000294,,18/03/2015,,,,,,,,,,,,,,0.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 12 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000295,,18/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000296,,19/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000297,,19/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,2800.00,,,
,RCPT0000000297,,19/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,140000.00,,,
,RCPT0000000298,,19/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000299,,20/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000300,,20/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000301,,20/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000302,,20/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000303,,21/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,35000.00,,,
,RCPT0000000304,,23/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000305,,23/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000306,,23/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000307,,24/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,36000.00,,,
,RCPT0000000308,,24/03/2015,,,,,,,,,,,,,,750.00,,,
,RCPT0000000311,,25/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,140876.12,,,
,RCPT0000000312,,25/03/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000313,,25/03/2015,,,,,,,,,,,,,,150.00,,,
,RCPT0000000314,,25/03/2015,,,,,,,,,,,,,,300.00,,,
,RCPT0000000319,,26/03/2015,,DIGITAL 18 MEDIA LTD,,,SUPPLIER,,,,,,,,,11717.00,,,
,RCPT0000000320,,26/03/2015,,DIGITAL 18 MEDIA LTD,,,SUPPLIER,,,,,,,,,35140.00,,,
,RCPT0000000320,,26/03/2015,,DIGITAL 18 MEDIA LTD,,,SUPPLIER,,,,,,,,,34847.00,,,
,RCPT0000000321,,26/03/2015,,DIGITAL 18 MEDIA LTD,,,SUPPLIER,,,,,,,,,9521.00,,,
,RCPT0000000326,,27/03/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000.00,,,
,RCPT0000000327,,27/03/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,100.00,,,
,RCPT0000000328,,27/03/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000331,,30/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,0.00,,,
,RCPT0000000331,,30/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,0.00,,,
,RCPT0000000332,,30/03/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,140000.00,,,
,RCPT0000000333,,30/03/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,3000.00,,,
,RCPT0000000334,,30/03/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,9950.00,,,
,RCPT0000000350,,30/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,900000.00,,,
,RCPT0000000350,,30/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,560000.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 13 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000350,,30/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,2400.00,,,
,RCPT0000000350,,30/03/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000352,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000353,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000354,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000355,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000356,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000357,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000358,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000359,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000360,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000361,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000362,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000363,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000364,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000365,,02/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000366,,03/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000367,,03/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000368,,03/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000369,,03/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000370,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,43500.00,,,
,RCPT0000000370,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,56000.00,,,
,RCPT0000000371,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,23000.00,,,
,RCPT0000000371,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,34000.00,,,
,RCPT0000000372,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,17000.00,,,
,RCPT0000000372,,03/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,11500.00,,,
,RCPT0000000373,,04/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,7000.00,,,
,RCPT0000000374,,04/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000375,,06/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,64995.00,,,
,RCPT0000000375,,06/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,69990.00,,,
,RCPT0000000376,,06/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,69990.00,,,
,RCPT0000000376,,06/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,129990.00,,,
,RCPT0000000377,,06/04/2015,,,,,,,,,,,,,,0.00,,,
"23-Apr-2015 , 10.34 AM",,,,,,,,,,,,,,,,Page 14 of,,,, 17
,,,,,,ACME INDUSTRIES LTD.,,,,,,,,,,,,,,
,,,,,,,,,,,Receipt Register,,,,,,,,,
,,,,,,,,,,,,,,,01-01-2015,,,,20-04-2015,
Organisation : ACME INDUSTRIES LTD.,,,,,,,,,,,,,,Period :,,,,To,,
Receipt No,,Date,,Party Name,,,Type,,Delivery Note No,,,Date,,,,Total Value,,,,
,RCPT0000000378,,06/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000379,,06/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000380,,06/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000381,,07/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000382,,07/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,1000000.00,,,
,RCPT0000000383,,07/04/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,500.00,,,
,RCPT0000000384,,07/04/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,1000.00,,,
,RCPT0000000385,,07/04/2015,,PRODUCTION DEPT,,,REQUIREMENT AREA,,,,,,,,,3000.00,,,
,RCPT0000000386,,07/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000387,,07/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000388,,09/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,10000.00,,,
,RCPT0000000389,,10/04/2015,,SASA,,,REQUIREMENT AREA,,,,,,,,,6500.00,,,
,RCPT0000000390,,10/04/2015,,IT DEPARTMENT,,,REQUIREMENT AREA,,,,,,,,,6000.00,,,
,RCPT0000000391,,10/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000392,,10/04/2015,,,,,,,,,,,,,,0.00,,,
,RCPT0000000393,,14/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,19000.00,,,
,RCPT0000000394,,15/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,120000.00,,,
,RCPT0000000395,,15/04/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000396,,15/04/2015,,S.K Jain,,,CUSTOMER,,,,,,,,,0.00,,,
,RCPT0000000397,,15/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,200.00,,,
,RCPT0000000397,,15/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,900000.00,,,
,RCPT0000000397,,15/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,560000.00,,,
,RCPT0000000397,,15/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,129990.00,,,
,RCPT0000000398,,17/04/2015,,FOR SALES,,,REQUIREMENT AREA,,,,,,,,,300000000.00,,,
,RCPT0000000399,,17/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,390114.81,,,
,RCPT0000000399,,17/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,97510.02,,,
,RCPT0000000399,,17/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,170878.31,,,
,RCPT0000000399,,17/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,49549.42,,,
,RCPT0000000400,,18/04/2015,,Navigant Consulting,,,SUPPLIER,,,,,,,,,5477.52,,,
