,,PB0001137,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,8968.00,,101867.51,,0.00,,1146.00,,0.00,,0.00,,0.00,,12733.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115746.51,,,,,,,,,
,,PB0001138,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,5963.00,,67733.72,,0.00,,762.00,,0.00,,0.00,,0.00,,8467.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76962.72,,,,,,,,,
,,PB0001139,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2981.00,,33861.18,,0.00,,381.00,,0.00,,0.00,,0.00,,4233.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38475.18,,,,,,,,,
,,PB0001140,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2946.00,,33463.61,,0.00,,376.00,,0.00,,0.00,,0.00,,4183.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38022.61,,,,,,,,,
,,PB0001141,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,4380.00,,49752.42,,0.00,,560.00,,0.00,,0.00,,0.00,,6219.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56531.42,,,,,,,,,
,,PB0001142,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,3000.00,,34077.00,,0.00,,383.00,,0.00,,0.00,,0.00,,4260.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38720.00,,,,,,,,,
,,PB0001143,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,5976.00,,67881.38,,0.00,,764.00,,0.00,,0.00,,0.00,,8485.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77130.38,,,,,,,,,
,,PB0001144,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,6210.00,,70539.39,,0.00,,794.00,,0.00,,0.00,,0.00,,8817.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80150.39,,,,,,,,,
,,PB0001145,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2961.00,,33634.00,,0.00,,378.00,,0.00,,0.00,,0.00,,4204.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38216.00,,,,,,,,,
,,PB0001146,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2990.00,,33963.41,,0.00,,382.00,,0.00,,0.00,,0.00,,4245.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38590.41,,,,,,,,,
,,PB0001147,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,6053.00,,68756.03,,0.00,,774.00,,0.00,,0.00,,0.00,,8595.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78125.03,,,,,,,,,
,,PB0001148,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2961.00,,33634.00,,0.00,,378.00,,0.00,,0.00,,0.00,,4204.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38216.00,,,,,,,,,
,,PB0001149,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,2020.00,,22945.18,,0.00,,258.00,,0.00,,0.00,,0.00,,2868.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26071.18,,,,,,,,,
,,PB0001150,,16-09-2015,,Supplementary Invoice,,Hindalco,,,,KG,,5972.00,,73682.54,,0.00,,0.00,,0.00,,0.00,,0.00,,9210.00,,0.00,0.00,0.00,0.00,0.00,3316.00,0.00,0.00,829.00,0.00,87037.54,,,,,,,,,
,,PB0001151,,17-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5980.00,,2182102.00,,2990.00,,0.00,,0.00,,0.00,,0.00,,272763.00,,0.00,0.00,0.00,0.00,0.00,98195.00,0.00,0.00,24549.00,0.00,2574619.00,,,,,,,,,
,,PB0001152,,17-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5941.00,,2167870.90,,2970.50,,0.00,,0.00,,0.00,,0.00,,270984.00,,0.00,0.00,0.00,0.00,0.00,97554.00,0.00,0.00,24389.00,0.00,2557827.40,,,,,,,,,
,,PB0001153,,17-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5985.00,,2183926.50,,2992.50,,0.00,,0.00,,0.00,,0.00,,272991.00,,0.00,0.00,0.00,0.00,0.00,98277.00,0.00,0.00,24569.00,0.00,2576771.00,,,,,,,,,
,,PB0001154,,17-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5994.00,,2187210.60,,2997.00,,0.00,,0.00,,0.00,,0.00,,273401.00,,0.00,0.00,0.00,0.00,0.00,98424.00,0.00,0.00,24606.00,0.00,2580644.60,,,,,,,,,
,,PB0001156,,17-09-2015,,Purchase Invoice,,LAXMAN SHARMA (SUPPLIERT),,,,PCS,,6.00,,5820.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5820.00,,,,,,,,,
,,PB0001157,,17-09-2015,,Purchase Invoice,,CHETAN ENTERPRISES,,,,KG,,29.00,,3625.00,,0.00,,0.00,,73.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3698.00,,,,,,,,,
,,PB0001158,,17-09-2015,,Purchase Invoice,,NORELL,,05005875412,,PCS,,2740.00,,30140.00,,0.00,,0.00,,603.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30743.00,,,,,,,,,
,,PB0001160,,18-09-2015,,Purchase Invoice,,Arvind Bearing & Mill Store,,,,PCS,,10.00,,980.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,10.00,0.00,1029.00,,,,,,,,,
,,PB0001161,,18-09-2015,,Purchase Invoice - Consumables,,Arvind Bearing & Mill Store,,,,PCS,,14.00,,822.84,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,8.00,0.00,863.84,,,,,,,,,
,,PB0001162,,18-09-2015,,Purchase Invoice,,Dash International,,,,PCS,,24.00,,3888.00,,0.00,,0.00,,0.00,,0.00,,0.00,,486.00,,0.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,44.00,0.00,4593.00,,,,,,,,,
,,PB0001163,,18-09-2015,,Purchase Invoice,,SPARC INFOTECH PVT LTD,,07120213127,,PCS,,1.00,,39401.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39401.00,,,,,,,,,
,,PB0001164,,18-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,1050.00,,267750.00,,0.00,,0.00,,6024.00,,0.00,,0.00,,33469.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307243.00,,,,,,,,,
,,PB0001165,,18-09-2015,,Purchase Invoice - Consumables,,Arvind Bearing & Mill Store,,,,KG,,5.00,,1200.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,,,,,,,,,
,,PB0001167,,18-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5976.00,,2154348.00,,2988.00,,0.00,,0.00,,0.00,,0.00,,269294.00,,0.00,0.00,0.00,0.00,0.00,96946.00,0.00,0.00,24236.00,0.00,2541836.00,,,,,,,,,
,,PB0001168,,18-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2988.00,,1077174.00,,1494.00,,0.00,,0.00,,0.00,,0.00,,134647.00,,0.00,0.00,0.00,0.00,0.00,48473.00,0.00,0.00,12118.00,0.00,1270918.00,,,,,,,,,
,,PB0001169,,18-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2972.00,,1071406.00,,1486.00,,0.00,,0.00,,0.00,,0.00,,133926.00,,0.00,0.00,0.00,0.00,0.00,48213.00,0.00,0.00,12053.00,0.00,1264112.00,,,,,,,,,
,,PB0001170,,18-09-2015,,Purchase Invoice - Consumables,,Savitri Enterprises,,,,KG,,1.00,,14990.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14990.00,,,,,,,,,
,,PB0001172,,18-09-2015,,Purchase Invoice - Consumables,,Aditi Printers,,,,PCS,,5.00,,6650.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6650.00,,,,,,,,,
,,PB0001173,,18-09-2015,,Purchase Invoice,,Dash International,,,,PCS,,90.00,,13735.20,,0.00,,0.00,,0.00,,0.00,,0.00,,1716.00,,0.00,0.00,0.00,0.00,0.00,617.00,0.00,0.00,155.00,0.00,16223.20,,,,,,,,,
,,PB0001174,,18-09-2015,,Purchase Invoice,,LAXMAN SHARMA (SUPPLIERT),,,,PCS,,6.00,,5820.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5820.00,,,,,,,,,
,,PB0001176,,18-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,9002.00,,3284829.80,,0.00,,36954.00,,0.00,,0.00,,0.00,,410604.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3732387.80,,,,,,,,,
,,PB0001177,,18-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2995.00,,1092875.50,,0.00,,12295.00,,0.00,,0.00,,0.00,,136609.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1241779.50,,,,,,,,,
,,PB0001178,,18-09-2015,,Purchase Invoice - Consumables,,SHREE GANESH CEMENT STORE,,,,KG,,96.00,,30720.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30720.00,,,,,,,,,
,,PB0001179,,18-09-2015,,Purchase Invoice,,Bharat Box Company,,,,KG,,766.00,,35236.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,1409.00,0.00,0.00,352.00,0.00,36997.00,,,,,,,,,
,,PB0001180,,19-09-2015,,Purchase Invoice - Consumables,,PIONEER TECHNOLOGIES PVT. LTD.,,07120202845,,PCS,,1.00,,12800.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12800.00,,,,,,,,,
,,PB0001181,,19-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,3150.00,,595350.00,,0.00,,0.00,,13553.00,,0.00,,0.00,,82294.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691197.00,,,,,,,,,
,,PB0001182,,19-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6011.00,,2193413.90,,3005.50,,0.00,,0.00,,0.00,,0.00,,274177.00,,0.00,0.00,0.00,0.00,0.00,98704.00,0.00,0.00,24676.00,0.00,2587965.40,,,,,,,,,
,,PB0001183,,19-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6008.00,,2192319.20,,3004.00,,0.00,,0.00,,0.00,,0.00,,274040.00,,0.00,0.00,0.00,0.00,0.00,98654.00,0.00,0.00,24664.00,0.00,2586673.20,,,,,,,,,
,,PB0001184,,19-09-2015,,Purchase Invoice,,Niehoff Of India Pvt Ltd,,,,PCS,,2.00,,17014.00,,0.00,,0.00,,383.00,,0.00,,0.00,,2127.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19524.00,,,,,,,,,
,,PB0001185,,21-09-2015,,Purchase Invoice,,WATRANA TRACTION PVT. LTD.,,,,PCS,,12.00,,4560.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,570.00,0.00,0.00,68.00,0.00,0.00,0.00,5198.00,,,,,,,,,
,,PB0001186,,21-09-2015,,Purchase Invoice - Consumables,,SHREE HANUMAN TRADING COMPANY,,09943001239,,KG,,1335.00,,58258.06,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58258.06,,,,,,,,,
,,PB0001187,,21-09-2015,,Purchase Invoice - Consumables,,Ganesh Electricals,,,,PCS,,6.00,,6100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,762.50,0.00,0.00,0.00,122.00,0.00,0.00,6984.50,,,,,,,,,
,,PB0001188,,21-09-2015,,Purchase Invoice - Consumables,,Vats Glass Traders,,,,FT,,1.00,,1702.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1702.00,,,,,,,,,
,,PB0001189,,21-09-2015,,Purchase Invoice - Consumables,,Ganesh Electricals,,,,PCS,,4.00,,7550.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,943.75,0.00,0.00,0.00,151.00,0.00,0.00,8644.75,,,,,,,,,
,,PB0001190,,21-09-2015,,Purchase Invoice - Consumables,,DEEBA DIES & TOOLS,,,,PCS,,2.00,,1000.00,,0.00,,0.00,,20.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1020.00,,,,,,,,,
,,PB0001191,,21-09-2015,,Purchase Invoice,,S.S.Packaging,,,,PCS,,144.00,,1849.97,,0.00,,0.00,,0.00,,0.00,,0.00,,231.00,,0.00,0.00,0.00,0.00,0.00,83.00,0.00,0.00,21.00,0.00,2184.97,,,,,,,,,
,,PB0001192,,21-09-2015,,Purchase Invoice - Consumables,,AMIT MOTORS & MACINERY STORE,,09966104803,,KG,,1.00,,1050.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,131.25,0.00,0.00,0.00,21.00,0.00,0.00,1202.25,,,,,,,,,
,,,,,,,,,,,,PCS,,1.00,,5435.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,217.00,0.00,0.00,54.00,0.00,5706.00,,,,,,,,,
,,PB0001193,,21-09-2015,,Purchase Invoice,,Bharat Box Company,,,,PCS,,1440.00,,15840.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,634.00,0.00,0.00,158.00,0.00,16632.00,,,,,,,,,
,,PB0001194,,23-09-2015,,Purchase Invoice - Consumables,,INTEGRATED SOLUTIONS,,,,KG,,1.00,,27900.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,5859.00,0.00,0.00,0.00,0.00,0.00,33759.00,,,,,,,,,
,,PB0001195,,23-09-2015,,Purchase Invoice,,Rathi Adhesive Tape (P) Ltd.,,,,PCS,,460.00,,10580.00,,0.00,,0.00,,0.00,,0.00,,0.00,,1323.00,,0.00,0.00,0.00,0.00,0.00,476.00,0.00,0.00,119.00,0.00,12498.00,,,,,,,,,
,,PB0001196,,23-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6015.00,,2194873.50,,3007.50,,0.00,,0.00,,0.00,,0.00,,274359.00,,0.00,0.00,0.00,0.00,0.00,98769.00,0.00,0.00,24692.00,0.00,2589686.00,,,,,,,,,
,,PB0001197,,23-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6008.00,,2192319.20,,3004.00,,0.00,,0.00,,0.00,,0.00,,274040.00,,0.00,0.00,0.00,0.00,0.00,98654.00,0.00,0.00,24664.00,0.00,2586673.20,,,,,,,,,
,,PB0001198,,23-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6009.00,,2192684.10,,3004.50,,0.00,,0.00,,0.00,,0.00,,274086.00,,0.00,0.00,0.00,0.00,0.00,98671.00,0.00,0.00,24668.00,0.00,2587104.60,,,,,,,,,
,,PB0001199,,23-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6001.00,,2189764.90,,3000.50,,0.00,,0.00,,0.00,,0.00,,273721.00,,0.00,0.00,0.00,0.00,0.00,98539.00,0.00,0.00,24635.00,0.00,2583659.40,,,,,,,,,
,,PB0001201,,24-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5964.00,,2176263.60,,2982.00,,0.00,,0.00,,0.00,,0.00,,272033.00,,0.00,0.00,0.00,0.00,0.00,97932.00,0.00,0.00,24483.00,0.00,2567729.60,,,,,,,,,
,,PB0001203,,24-09-2015,,Purchase Invoice,,VEDANTA LTD,,,,KG,,4096.00,,594124.80,,0.00,,0.00,,13372.00,,0.00,,0.00,,74470.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,681966.80,,,,,,,,,
,,PB0001204,,24-09-2015,,Purchase Invoice,,SSK CHEMICALS PVT. LTD.,,,,KG,,5040.00,,485100.00,,0.00,,0.00,,10915.00,,0.00,,0.00,,60638.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,556653.00,,,,,,,,,
,,PB0001206,,24-09-2015,,Purchase Invoice - Consumables,,AGGARWAL & COMPANY,,09765802275,,PCS,,1.00,,10252.80,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,1281.60,0.00,0.00,0.00,205.06,0.00,0.00,11739.46,,,,,,,,,
,,PB0001207,,24-09-2015,,Purchase Invoice - Consumables,,Autonix Auto Industries Pvt. Ltd,,,,PCS,,12.00,,3912.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,489.00,0.00,0.00,0.00,78.24,0.00,0.00,4479.24,,,,,,,,,
,,PB0001208,,24-09-2015,,Purchase Invoice - Consumables,,Autonix Auto Industries Pvt. Ltd,,,,PCS,,4.00,,10276.75,,0.00,,0.00,,0.00,,0.00,,616.60,,0.00,,0.00,0.00,0.00,1361.67,0.00,0.00,0.00,217.87,0.00,0.00,12472.89,,,,,,,,,
,,PB0001209,,24-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5961.00,,2370177.05,,0.00,,26664.00,,0.00,,0.00,,0.00,,296272.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2693113.05,,,,,,,,,
,,PB0001210,,24-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5962.00,,2370574.67,,0.00,,26669.00,,0.00,,0.00,,0.00,,296322.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2693565.67,,,,,,,,,
,,PB0001211,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6012.00,,2384725.93,,3006.00,,0.00,,0.00,,0.00,,0.00,,298091.00,,0.00,0.00,0.00,0.00,0.00,107313.00,0.00,0.00,26828.00,0.00,2813951.93,,,,,,,,,
,,PB0001212,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2987.00,,1184826.41,,1493.50,,0.00,,0.00,,0.00,,0.00,,148103.00,,0.00,0.00,0.00,0.00,0.00,53317.00,0.00,0.00,13329.00,0.00,1398081.91,,,,,,,,,
,,PB0001213,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,3005.00,,1191966.30,,1502.50,,0.00,,0.00,,0.00,,0.00,,148996.00,,0.00,0.00,0.00,0.00,0.00,53638.00,0.00,0.00,13410.00,0.00,1406507.80,,,,,,,,,
,,PB0001214,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2979.00,,1135082.41,,1489.50,,0.00,,0.00,,0.00,,0.00,,141885.00,,0.00,0.00,0.00,0.00,0.00,51079.00,0.00,0.00,12770.00,0.00,1339326.91,,,,,,,,,
,,PB0001215,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2982.00,,1136225.50,,1491.00,,0.00,,0.00,,0.00,,0.00,,142028.00,,0.00,0.00,0.00,0.00,0.00,51130.00,0.00,0.00,12783.00,0.00,1340675.50,,,,,,,,,
,,PB0001216,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2964.00,,1175703.20,,1482.00,,0.00,,0.00,,0.00,,0.00,,146963.00,,0.00,0.00,0.00,0.00,0.00,52907.00,0.00,0.00,13227.00,0.00,1387318.20,,,,,,,,,
,,PB0001217,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2973.00,,1132796.24,,1486.50,,0.00,,0.00,,0.00,,0.00,,141600.00,,0.00,0.00,0.00,0.00,0.00,50976.00,0.00,0.00,12744.00,0.00,1336629.74,,,,,,,,,
,,PB0001218,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,2990.00,,1091051.00,,0.00,,12274.00,,0.00,,0.00,,0.00,,136381.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1239706.00,,,,,,,,,
,,PB0001219,,25-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,3012.00,,1099078.80,,0.00,,12365.00,,0.00,,0.00,,0.00,,137385.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1248828.80,,,,,,,,,
,,PB0001220,,26-09-2015,,Purchase Invoice,,SSK CHEMICALS PVT. LTD.,,,,KG,,3150.00,,305550.00,,0.00,,0.00,,6875.00,,0.00,,0.00,,38194.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350619.00,,,,,,,,,
,,PB0001221,,26-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,5966.00,,2251813.01,,2983.00,,0.00,,0.00,,0.00,,0.00,,289351.00,,0.00,0.00,0.00,0.00,0.00,101647.00,0.00,0.00,25412.00,0.00,2665240.01,,,,,,,,,
,,PB0001222,,26-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6068.00,,2290311.99,,3034.00,,0.00,,0.00,,0.00,,0.00,,294298.00,,0.00,0.00,0.00,0.00,0.00,103384.00,0.00,0.00,25846.00,0.00,2710805.99,,,,,,,,,
,,PB0001223,,26-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,210.00,,39690.00,,0.00,,0.00,,904.00,,0.00,,0.00,,5486.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46080.00,,,,,,,,,
,,PB0001224,,26-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,2940.00,,555660.00,,0.00,,0.00,,12649.00,,0.00,,0.00,,76808.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,645117.00,,,,,,,,,
,,PB0001225,,26-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,630.00,,102060.00,,0.00,,0.00,,2296.00,,0.00,,0.00,,12758.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117114.00,,,,,,,,,
,,PB0001226,,26-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,630.00,,102060.00,,0.00,,0.00,,2296.00,,0.00,,0.00,,12758.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117114.00,,,,,,,,,
,,PB0001227,,26-09-2015,,Purchase Invoice,,Hindalco,,,,KG,,6016.00,,2168768.00,,3008.00,,0.00,,0.00,,0.00,,0.00,,271096.00,,0.00,0.00,0.00,0.00,0.00,97595.00,0.00,0.00,24399.00,0.00,2558850.00,,,,,,,,,
,,PB0001229,,26-09-2015,,Purchase Invoice - Consumables,,Autonix Auto Industries Pvt. Ltd,,,,PCS,,4.00,,11413.60,,0.00,,0.00,,0.00,,0.00,,858.00,,0.00,,0.00,0.00,0.00,1533.95,0.00,0.00,0.00,245.43,0.00,0.00,14050.98,,,,,,,,,
,,PB0001230,,26-09-2015,,Purchase Invoice,,ELANTAS Beck India Ltd.,,,,KG,,840.00,,90720.00,,0.00,,0.00,,2056.00,,0.00,,0.00,,12075.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104851.00,,,,,,,,,
,,PB0001231,,26-09-2015,,Purchase Invoice - Consumables,,Ganesh Electricals,,,,PCS,,1.00,,1100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,137.50,0.00,0.00,0.00,22.00,0.00,0.00,1259.50,,,,,,,,,
,,,,,,,,,,,,,,,,4780.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,191.00,0.00,0.00,48.00,0.00,5019.00,,,,,,,,,
,,PB0001232,,26-09-2015,,Purchase Invoice - Consumables,,Shri Balaji House Keeping Service,,,,PCS,,7.00,,4128.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4128.00,,,,,,,,,
,,PB0001233,,26-09-2015,,Purchase Invoice - Consumables,,RAMESH PAINT & HARDWARE STORE,,,,PCS,,3.00,,6103.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6103.00,,,,,,,,,
,,PB0001234,,26-09-2015,,Purchase Invoice - Consumables,,AGGARWAL SANITARY & HARDWARE STORE,,,,KG,,1.00,,7507.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7507.00,,,,,,,,,
,,PB0001235,,26-09-2015,,Purchase Invoice - Consumables,,MAHESH PAINTS & HARDWARE STORE,,,,KG,,1.00,,1226.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1226.00,,,,,,,,,
,,PB0001236,,26-09-2015,,Purchase Invoice,,Arvind Bearing & Mill Store,,,,PCS,,16.00,,2164.40,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,22.00,0.00,2272.40,,,,,,,,,
,,PB0001237,,26-09-2015,,Purchase Invoice,,SHRI GANESH PLASTIC WORKS,,07220270496,,PCS,,320.00,,19200.00,,0.00,,0.00,,384.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19584.00,,,,,,,,,
,,PB0001238,,26-09-2015,,Purchase Invoice - Consumables,,Om Wooden Industries,,,,KG,,1.00,,8026.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8026.00,,,,,,,,,
,,PB0001240,,26-09-2015,,Purchase Invoice,,VEDANTA LTD,,,,KG,,4089.00,,586975.95,,0.00,,0.00,,13242.00,,0.00,,0.00,,75110.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675327.95,,,,,,,,,
,,PB0001241,,26-09-2015,,Purchase Invoice - Consumables,,MAHAVIRA TRADING CO,,07190000707,,PCS,,4.00,,7600.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7600.00,,,,,,,,,
