S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU20HCMEDM-266,,KG,6.225,,479.32,"2,983.77",,,,PI001402,,6.225,05-06-2015,,,PA001383,,6.225,,05-06-2015,,,,SH001411,,6.225,,,05-06-2015,,,,,,,SI001424,6.225,,,,05-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,05-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000665,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,"CU20MPMEDPT-10""",,KG,71.445,,481.20,"34,379.33",,,,PI001403,,71.445,05-06-2015,,,PA001384,,71.445,,05-06-2015,,,,SH001412,,71.445,,,05-06-2015,,,,,,,SI001425,71.445,,,,05-06-2015,,,,,,,,,,,,,
,2,,.,,CU39SSMEDPT-10,,KG,133.95,,545.20,"73,029.54",,,,PI001403,,133.95,05-06-2015,,,PA001384,,133.95,,05-06-2015,,,,SH001412,,133.95,,,05-06-2015,,,,,,,SI001425,133.95,,,,05-06-2015,,,,,,,,,,,,,
,3,,.,,CU0.22SSMEDPT-10,,KG,158.815,,535.43,"85,034.32",,,,PI001403,,158.815,05-06-2015,,,PA001384,,158.815,,05-06-2015,,,,SH001412,,158.815,,,05-06-2015,,,,,,,SI001425,158.815,,,,05-06-2015,,,,,,,,,,,,,
,4,,.,,CU22MPMEDM-266,,KG,175.26,,489.43,"85,777.50",,,,PI001403,,175.26,05-06-2015,,,PA001384,,175.26,,05-06-2015,,,,SH001412,,175.26,,,05-06-2015,,,,,,,SI001425,175.26,,,,05-06-2015,,,,,,,,,,,,,
,5,,.,,CU35SSMEDPT-10,,KG,212.67,,545.15,"115,937.05",,,,PI001403,,212.67,05-06-2015,,,PA001384,,212.67,,05-06-2015,,,,SH001412,,212.67,,,05-06-2015,,,,,,,SI001425,212.67,,,,05-06-2015,,,,,,,,,,,,,
,6,,.,,CU0.115SSFINEPT-4,,KG,516.19,,582.43,"300,644.54",,,,PI001403,,516.19,05-06-2015,,,PA001384,,516.19,,05-06-2015,,,,SH001412,,516.19,,,05-06-2015,,,,,,,SI001425,516.19,,,,05-06-2015,,,,,,,,,,,,,
,7,,.,,"CU20MPMEDPT-10""",,KG,71.445,,481.20,"34,379.33",,,,PI001403,,71.445,05-06-2015,,,PA001384,,71.445,,05-06-2015,,,,SH001412,,71.445,,,05-06-2015,,,,,,,SI001444,71.445,,,,06-06-2015,,,,,,,,,,,,,
,8,,.,,CU39SSMEDPT-10,,KG,133.95,,545.20,"73,029.54",,,,PI001403,,133.95,05-06-2015,,,PA001384,,133.95,,05-06-2015,,,,SH001412,,133.95,,,05-06-2015,,,,,,,SI001444,133.95,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,05-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000666,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU0.8DCMEDPT-90,,KG,662.155,,500.13,"331,163.58",,,,PI001404,,662.155,05-06-2015,,,PA001385,,662.155,,05-06-2015,,,,SH001413,,662.155,,,05-06-2015,,,,,,,SI001426,662.155,,,,05-06-2015,,,,,,,,,,,,,
,2,,.,,CU0.55DCFINEPT-90,,KG,715.01,,504.13,"360,457.99",,,,PI001404,,715.01,05-06-2015,,,PA001385,,715.01,,05-06-2015,,,,SH001413,,715.01,,,05-06-2015,,,,,,,SI001426,715.01,,,,05-06-2015,,,,,,,,,,,,,
,3,,.,,CU0.95DCMEDPT-90,,KG,1503.73,,499.13,"750,556.75",,,,PI001404,,1503.73,05-06-2015,,,PA001385,,1503.73,,05-06-2015,,,,SH001413,,1503.73,,,05-06-2015,,,,,,,SI001426,1503.73,,,,05-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,05-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000667,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,AL2.22MPMEDM266,,KG,131.055,,207.66,"27,214.88",,,,PI001405,,131.055,05-06-2015,,,PA001386,,131.055,,05-06-2015,,,,SH001414,,131.055,,,05-06-2015,,,,,,,SI001427,131.055,,,,05-06-2015,,,,,,,,,,,,,
,2,,.,,AL1.84MPMEDM266,,KG,143.645,,207.66,"29,829.32",,,,PI001405,,143.645,05-06-2015,,,PA001386,,143.645,,05-06-2015,,,,SH001414,,143.645,,,05-06-2015,,,,,,,SI001427,143.645,,,,05-06-2015,,,,,,,,,,,,,
,3,,.,,AL22DCMEDPT-90,,KG,689.665,,311.93,"215,127.20",,,,PI001405,,689.665,05-06-2015,,,PA001386,,689.665,,05-06-2015,,,,SH001414,,689.665,,,05-06-2015,,,,,,,SI001427,689.665,,,,05-06-2015,,,,,,,,,,,,,
,4,,.,,AL2.22MPMEDM266,,KG,131.055,,207.66,"27,214.88",,,,PI001405,,131.055,05-06-2015,,,PA001386,,131.055,,05-06-2015,,,,SH001414,,131.055,,,05-06-2015,,,,,,,SI001754,131.055,,,,20-06-2015,,,,,,,,,,,,,
,5,,.,,AL1.84MPMEDM266,,KG,143.645,,207.66,"29,829.32",,,,PI001405,,143.645,05-06-2015,,,PA001386,,143.645,,05-06-2015,,,,SH001414,,143.645,,,05-06-2015,,,,,,,SI001754,143.645,,,,20-06-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 9 of,,,,,, 50,,
,"29-Jul-2015 , 4.41 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-06-2015,,,,,,,30-06-2015
,,Customer Name,,,,SCT Limited,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000668,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU30DCMEDPT-25,,KG,291.07,,524.43,"152,645.84",,,,PI001406,,291.07,06-06-2015,,,PA001387,,291.07,,06-06-2015,,,,SH001415,,291.07,,,06-06-2015,,,,,,,SI001428,291.07,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,ATUL GENERATOR (P) LTD.,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000669,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU19MPMEDM-266,,KG,24.88,,486.57,"12,105.86",,,,PI001407,,24.88,06-06-2015,,,PA001388,,24.88,,06-06-2015,,,,SH001416,,24.88,,,06-06-2015,,,,,,,SI001429,24.88,,,,06-06-2015,,,,,,,,,,,,,
,2,,.,,CU26MPMEDPT-25,,KG,161.79,,494.07,"79,935.59",,,,PI001407,,161.79,06-06-2015,,,PA001388,,161.79,,06-06-2015,,,,SH001416,,161.79,,,06-06-2015,,,,,,,SI001429,161.79,,,,06-06-2015,,,,,,,,,,,,,
,3,,.,,CU24MPMEDPT-25,,KG,210.06,,491.57,"103,259.19",,,,PI001407,,210.06,06-06-2015,,,PA001388,,210.06,,06-06-2015,,,,SH001416,,210.06,,,06-06-2015,,,,,,,SI001429,210.06,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,ATOZ POWER SYSTEMS,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000670,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU34SSMEDPT-10,,KG,105.455,,529.32,"55,819.44",,,,PI001408,,105.455,06-06-2015,,,PA001389,,105.455,,06-06-2015,,,,SH001417,,105.455,,,06-06-2015,,,,,,,SI001430,105.455,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000671,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,"CU20.5MPMED PT-10""",,KG,59.755,,482.20,"28,813.86",,,,PI001417,,59.755,06-06-2015,,,PA001400,,59.755,,06-06-2015,,,,SH001429,,59.755,,,06-06-2015,,,,,,,SI001445,59.755,,,,06-06-2015,,,,,,,,,,,,,
,2,,.,,CU38*4SSMEDPT-10,,KG,65.57,,636.43,"41,730.72",,,,PI001417,,65.57,06-06-2015,,,PA001400,,65.57,,06-06-2015,,,,SH001429,,65.57,,,06-06-2015,,,,,,,SI001445,65.57,,,,06-06-2015,,,,,,,,,,,,,
,3,,.,,CU31DCMEDPT-25,,KG,95,,526.40,"50,008.00",,,,PI001417,,95,06-06-2015,,,PA001400,,95,,06-06-2015,,,,SH001429,,95,,,06-06-2015,,,,,,,SI001445,95,,,,06-06-2015,,,,,,,,,,,,,
,4,,.,,CU0.22SSMEDPT-10,,KG,117.835,,535.43,"63,092.39",,,,PI001417,,117.835,06-06-2015,,,PA001400,,117.835,,06-06-2015,,,,SH001429,,117.835,,,06-06-2015,,,,,,,SI001445,117.835,,,,06-06-2015,,,,,,,,,,,,,
,5,,.,,CU35SSMEDPT-10,,KG,205.645,,545.15,"112,107.37",,,,PI001417,,205.645,06-06-2015,,,PA001400,,205.645,,06-06-2015,,,,SH001429,,205.645,,,06-06-2015,,,,,,,SI001445,205.645,,,,06-06-2015,,,,,,,,,,,,,
,6,,.,,CU35MPFINEPT-10,,KG,533.87,,498.32,"266,038.10",,,,PI001417,,533.87,06-06-2015,,,PA001400,,533.87,,06-06-2015,,,,SH001429,,533.87,,,06-06-2015,,,,,,,SI001445,533.87,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,G K WINDING WIRES LTD. - ,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000672,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,AL32MPMEDPT-10,,KG,61.94,,272.90,"16,903.43",,,,PI001422,,61.94,06-06-2015,,,PA001403,,61.94,,06-06-2015,,,,SH001431,,61.94,,,06-06-2015,,,,,,,SI001446,61.94,,,,06-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,Orient Electric,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - CWW ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000673,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001423,,701.3,06-06-2015,,,PA001404,,701.3,,06-06-2015,,,,SH001432,,701.3,,,06-06-2015,,,,,,,SI001447,701.3,,,,06-06-2015,,,,,,,,,,,,,
,2,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001423,,1341.455,06-06-2015,,,PA001404,,1341.455,,06-06-2015,,,,SH001432,,1341.455,,,06-06-2015,,,,,,,SI001447,1341.455,,,,06-06-2015,,,,,,,,,,,,,
,3,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001423,,578.055,06-06-2015,,,PA001404,,578.055,,06-06-2015,,,,SH001432,,578.055,,,06-06-2015,,,,,,,SI001447,578.055,,,,06-06-2015,,,,,,,,,,,,,
,4,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001446,,90.085,08-06-2015,,,PA001427,,90.085,,08-06-2015,,,,SH001455,,90.085,,,08-06-2015,,,,,,,SI001473,90.085,,,,08-06-2015,,,,,,,,,,,,,
,5,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001446,,290.105,08-06-2015,,,PA001427,,290.105,,08-06-2015,,,,SH001455,,290.105,,,08-06-2015,,,,,,,SI001473,290.105,,,,08-06-2015,,,,,,,,,,,,,
,6,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001448,,1113.87,08-06-2015,,,PA001429,,1113.87,,08-06-2015,,,,SH001457,,1113.87,,,08-06-2015,,,,,,,SI001475,1113.87,,,,08-06-2015,,,,,,,,,,,,,
,7,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001448,,1062.39,08-06-2015,,,PA001429,,1062.39,,08-06-2015,,,,SH001457,,1062.39,,,08-06-2015,,,,,,,SI001475,1062.39,,,,08-06-2015,,,,,,,,,,,,,
,8,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001465,,642.74,09-06-2015,,,PA001445,,642.74,,09-06-2015,,,,SH001474,,642.74,,,09-06-2015,,,,,,,SI001491,642.74,,,,09-06-2015,,,,,,,,,,,,,
,9,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001465,,884.825,09-06-2015,,,PA001445,,884.825,,09-06-2015,,,,SH001474,,884.825,,,09-06-2015,,,,,,,SI001491,884.825,,,,09-06-2015,,,,,,,,,,,,,
,10,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001498,,360.815,11-06-2015,,,PA001478,,360.815,,11-06-2015,,,,SH001507,,360.815,,,11-06-2015,,,,,,,SI001528,360.815,,,,11-06-2015,,,,,,,,,,,,,
,11,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001498,,921.045,11-06-2015,,,PA001478,,921.045,,11-06-2015,,,,SH001507,,921.045,,,11-06-2015,,,,,,,SI001528,921.045,,,,11-06-2015,,,,,,,,,,,,,
,12,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001498,,988.315,11-06-2015,,,PA001478,,988.315,,11-06-2015,,,,SH001507,,988.315,,,11-06-2015,,,,,,,SI001528,988.315,,,,11-06-2015,,,,,,,,,,,,,
,13,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001500,,263.28,11-06-2015,,,PA001480,,263.28,,11-06-2015,,,,SH001509,,263.28,,,11-06-2015,,,,,,,SI001530,263.28,,,,11-06-2015,,,,,,,,,,,,,
,14,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001541,,76.805,13-06-2015,,,PA001521,,76.805,,13-06-2015,,,,SH001550,,76.805,,,13-06-2015,,,,,,,SI001573,76.805,,,,13-06-2015,,,,,,,,,,,,,
,15,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001541,,927.39,13-06-2015,,,PA001521,,927.39,,13-06-2015,,,,SH001550,,927.39,,,13-06-2015,,,,,,,SI001573,927.39,,,,13-06-2015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 10 of,,,,,, 50,,
,"29-Jul-2015 , 4.41 PM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,G.K. WINDING WIRES LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sales Order Tracking,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,,To,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-06-2015,,,,,,,30-06-2015
,,Customer Name,,,,Orient Electric,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - CWW ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000673,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,,,,,,Ext Document Date,,,,,,,,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,16,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001541,,1432.535,13-06-2015,,,PA001521,,1432.535,,13-06-2015,,,,SH001550,,1432.535,,,13-06-2015,,,,,,,SI001573,1432.535,,,,13-06-2015,,,,,,,,,,,,,
,17,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001564,,305.99,15-06-2015,,,PA001544,,305.99,,15-06-2015,,,,SH001573,,305.99,,,15-06-2015,,,,,,,SI001599,305.99,,,,15-06-2015,,,,,,,,,,,,,
,18,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001566,,363.485,15-06-2015,,,PA001546,,363.485,,15-06-2015,,,,SH001575,,363.485,,,15-06-2015,,,,,,,SI001601,363.485,,,,15-06-2015,,,,,,,,,,,,,
,19,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001566,,1240.15,15-06-2015,,,PA001546,,1240.15,,15-06-2015,,,,SH001575,,1240.15,,,15-06-2015,,,,,,,SI001601,1240.15,,,,15-06-2015,,,,,,,,,,,,,
,20,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001566,,360.705,15-06-2015,,,PA001546,,360.705,,15-06-2015,,,,SH001575,,360.705,,,15-06-2015,,,,,,,SI001601,360.705,,,,15-06-2015,,,,,,,,,,,,,
,21,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001606,,1020.66,17-06-2015,,,PA001586,,1020.66,,17-06-2015,,,,SH001615,,1020.66,,,17-06-2015,,,,,,,SI001645,1020.66,,,,17-06-2015,,,,,,,,,,,,,
,22,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001608,,23.73,17-06-2015,,,PA001588,,23.73,,17-06-2015,,,,SH001617,,23.73,,,17-06-2015,,,,,,,SI001647,23.73,,,,17-06-2015,,,,,,,,,,,,,
,23,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001608,,878.725,17-06-2015,,,PA001588,,878.725,,17-06-2015,,,,SH001617,,878.725,,,17-06-2015,,,,,,,SI001647,878.725,,,,17-06-2015,,,,,,,,,,,,,
,24,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001608,,811.09,17-06-2015,,,PA001588,,811.09,,17-06-2015,,,,SH001617,,811.09,,,17-06-2015,,,,,,,SI001647,811.09,,,,17-06-2015,,,,,,,,,,,,,
,25,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001641,,1271.455,18-06-2015,,,PA001621,,1271.455,,18-06-2015,,,,SH001650,,1271.455,,,18-06-2015,,,,,,,SI001682,1271.455,,,,18-06-2015,,,,,,,,,,,,,
,26,,.,,CU35.5MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001643,,21.215,18-06-2015,,,PA001623,,21.215,,18-06-2015,,,,SH001652,,21.215,,,18-06-2015,,,,,,,SI001684,21.215,,,,18-06-2015,,,,,,,,,,,,,
,27,,.,,CU35MPMEDPT-10,,KG,10000,,31.50,"315,000.00",,,,PI001643,,572.785,18-06-2015,,,PA001623,,572.785,,18-06-2015,,,,SH001652,,572.785,,,18-06-2015,,,,,,,SI001684,572.785,,,,18-06-2015,,,,,,,,,,,,,
,28,,.,,CU36MPMEDPT-10,,KG,15000,,31.50,"472,500.00",,,,PI001643,,1287.86,18-06-2015,,,PA001623,,1287.86,,18-06-2015,,,,SH001652,,1287.86,,,18-06-2015,,,,,,,SI001684,1287.86,,,,18-06-2015,,,,,,,,,,,,,
,,Customer Name,,,,NTL ElECTRONICS INDIA LTD.,,,,,,,Order Date,,,06-06-2015,,,Mode,,,APPROVED,,,,,Status,,,CLOSE,,,Warehouse,,,FINISHED GOODS - SEC,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Order No.,,,SO000674,,,,,,,,,,,,,,,,,,,,,,,,,,,Ext Document No.,,,,1200165,,,,,Ext Document Date,,,,,,,01-06-2015,,,,
S. No.,,,,Item Description,,,Unit,Qty,,Price,Order Value,,,Pick,,,,,,Pack,,,,,,,,Shipment,,,,,,,Intimation,,,,,Invoice,,,,,,,,,RMA,,,,,,,,,,
,,,,,,,,,,,,,,Pick No.,,,Qty,Date,,Pack No.,,,Qty,Date,,,,Ship No.,,,Qty,Date,,,Intm No.,,Qty,Date,,Invoice No.,,Qty,,,Date,,,,RMA No.,,,,Qty,,,Date,,,
,1,,.,,CU27SSFINEPT-10,,KG,96.76,,466.98,"45,184.98",,,,PI001425,,96.76,06-06-2015,,,PA001406,,96.76,,06-06-2015,,,,SH001434,,96.76,,,06-06-2015,,,,,,,SI001450,96.76,,,,06-06-2015,,,,,,,,,,,,,
