,,SI000149,08-04-2015,INR,SAZAYA & COMPANY,,71.000,PCS,,14910.000,,0.000,,,0.000,0.000,0.000,1864.000,0.000,671.000,168.000,0.000,17613.000,,,,,,,
,,SI000150,08-04-2015,INR,SAZAYA & COMPANY,,1640.000,KGS,,5740.000,,0.000,,,0.000,0.000,0.000,0.000,0.000,230.000,57.000,0.000,6027.000,,,,,,,
,,SI000151,08-04-2015,INR,G K WINDING WIRES ,,1081.350,KG,,567579.851,,0.000,,,0.000,0.000,0.000,70947.000,0.000,0.000,0.000,0.000,638526.851,,,,,,,
,,SI000152,08-04-2015,INR,G K WINDING WIRES ,,984.930,KG,,475351.403,,0.000,,,0.000,0.000,0.000,59419.000,0.000,0.000,0.000,0.000,534770.403,,,,,,,
,,SI000153,08-04-2015,INR,G K WINDING WIRES ,,2761.540,KG,,1375912.511,,0.000,,,0.000,0.000,0.000,171989.000,0.000,0.000,0.000,0.000,1547901.511,,,,,,,
,,SI000154,08-04-2015,INR,G K WINDING WIRES ,,737.760,KG,,378156.267,,0.000,,,0.000,0.000,0.000,47269.000,0.000,0.000,0.000,0.000,425425.267,,,,,,,
,,SI000155,08-04-2015,INR,G K WINDING WIRES ,,593.845,KG,,154251.254,,0.000,,,0.000,0.000,0.000,19282.000,0.000,0.000,0.000,0.000,173533.254,,,,,,,
,,SI000156,09-04-2015,INR,Denso India Ltd.,,303.460,KG,,137746.563,,0.000,,,0.000,0.000,0.000,17218.000,0.000,6199.000,1550.000,0.000,162713.563,,,,,,,
,,SI000157,09-04-2015,INR,Denso India Ltd.,,306.350,KG,,139058.392,,0.000,,,0.000,0.000,0.000,17382.000,0.000,6258.000,1564.000,0.000,164262.392,,,,,,,
,,SI000158,09-04-2015,INR,Denso India Ltd.,,405.275,KG,,188420.453,,0.000,,,0.000,0.000,0.000,23553.000,0.000,8479.000,2120.000,0.000,222572.453,,,,,,,
,,SI000159,09-04-2015,INR,Denso India Ltd.,,599.410,KG,,278677.697,,0.000,,,0.000,0.000,0.000,34835.000,0.000,12541.000,3135.000,0.000,329188.697,,,,,,,
,,SI000160,09-04-2015,INR,Denso India Ltd.,,566.825,KG,,263528.279,,0.000,,,0.000,0.000,0.000,32941.000,0.000,11859.000,2965.000,0.000,311293.279,,,,,,,
,,SI000161,09-04-2015,INR,Denso India Ltd.,,228.430,KG,,103688.946,,0.000,,,0.000,0.000,0.000,12961.000,0.000,4666.000,1166.000,0.000,122481.946,,,,,,,
,,SI000162,09-04-2015,INR,Denso India Ltd.,,1084.005,KG,,502891.600,,0.000,,,0.000,0.000,0.000,62861.000,0.000,22630.000,5658.000,0.000,594040.600,,,,,,,
,,SI000163,09-04-2015,INR,Denso India Ltd.,,506.655,KG,,235047.388,,0.000,,,0.000,0.000,0.000,29381.000,0.000,10577.000,2644.000,0.000,277649.388,,,,,,,
,,SI000164,09-04-2015,INR,Denso India Ltd.,,129.075,KG,,59880.474,,0.000,,,0.000,0.000,0.000,7485.000,0.000,2695.000,674.000,0.000,70734.474,,,,,,,
,,SI000165,09-04-2015,INR,Denso India Ltd.,,170.220,KG,,82543.082,,0.000,,,0.000,0.000,0.000,10318.000,0.000,3714.000,929.000,0.000,97504.082,,,,,,,
,,SI000166,09-04-2015,INR,HONDA SIEL POWER ,,583.180,KG,,285915.659,,0.000,,,0.000,0.000,0.000,35739.000,0.000,12866.000,3217.000,0.000,337737.659,,,,,,,
,,SI000167,09-04-2015,INR,Majistic Auto Ltd.,,20.550,KG,,6064.474,,0.000,,,0.000,0.000,0.000,757.000,0.000,274.000,68.000,0.000,7163.474,,,,,,,
,,SI000168,09-04-2015,INR,G K WINDING WIRES ,,741.380,KG,,347899.979,,0.000,,,0.000,0.000,0.000,43487.000,0.000,0.000,0.000,0.000,391386.979,,,,,,,
,,SI000169,09-04-2015,INR,Orient Electric,,3120.010,KG,,98280.315,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98280.315,,,,,,,
,,SI000170,09-04-2015,INR,HAVELLS INDIA LTD ( ,,3631.895,KG,,1775068.604,,0.000,,,0.000,39939.000,0.000,221883.000,0.000,0.000,0.000,0.000,2036890.604,,,,,,,
,,SI000171,09-04-2015,INR,GETMAG ENTERPRISES,,63.800,KG,,33574.750,,0.000,,,0.000,755.000,0.000,4197.000,0.000,0.000,0.000,0.000,38526.750,,,,,,,
,,SI000172,09-04-2015,INR,G K WINDING WIRES ,,1253.965,KG,,613390.808,,0.000,,,0.000,0.000,0.000,76674.000,0.000,0.000,0.000,0.000,690064.808,,,,,,,
,,SI000173,09-04-2015,INR,DixonTechnologies (India) ,,279.300,KG,,163468.704,,0.000,,,0.000,3678.000,0.000,20434.000,0.000,0.000,0.000,0.000,187580.704,,,,,,,
,,SI000174,09-04-2015,INR,DixonTechnologies (India) ,,99.440,KG,,69829.751,,0.000,,,0.000,1571.000,0.000,8729.000,0.000,0.000,0.000,0.000,80129.751,,,,,,,
,,SI000175,09-04-2015,INR,DixonTechnologies (India) ,,85.625,KG,,51571.081,,0.000,,,0.000,1160.000,0.000,6446.000,0.000,0.000,0.000,0.000,59177.081,,,,,,,
,,SI000177,09-04-2015,INR,Denso India Ltd.,,502.635,KG,,232679.794,,0.000,,,0.000,0.000,0.000,29085.000,0.000,10471.000,2618.000,0.000,274853.794,,,,,,,
,,SI000178,09-04-2015,INR,Denso India Ltd.,,415.360,KG,,189786.291,,0.000,,,0.000,0.000,0.000,23723.000,0.000,8540.000,2135.000,0.000,224184.291,,,,,,,
,,SI000179,09-04-2015,INR,Kanik Electronics Pvt Ltd,,506.895,KG,,272596.870,,0.000,,,0.000,6134.000,0.000,34074.000,0.000,0.000,0.000,0.000,312804.870,,,,,,,
,,SI000180,09-04-2015,INR,G K WINDING WIRES ,,3929.885,KG,,1850409.877,,0.000,,,0.000,0.000,0.000,231301.000,0.000,0.000,0.000,0.000,2081710.877,,,,,,,
,,SI000181,09-04-2015,INR,G K WINDING WIRES ,,50.910,KG,,30546.000,,0.000,,,0.000,0.000,0.000,3818.000,0.000,0.000,0.000,0.000,34364.000,,,,,,,
,,SI000182,09-04-2015,INR,G K WINDING WIRES ,,3706.975,KG,,1747400.477,,0.000,,,0.000,0.000,0.000,218425.000,0.000,0.000,0.000,0.000,1965825.477,,,,,,,
,,SI000183,09-04-2015,INR,G K WINDING WIRES ,,1069.095,KG,,553862.854,,0.000,,,0.000,0.000,0.000,69233.000,0.000,0.000,0.000,0.000,623095.854,,,,,,,
,,SI000184,09-04-2015,INR,G K WINDING WIRES ,,1793.065,KG,,849744.519,,0.000,,,0.000,0.000,0.000,106218.000,0.000,0.000,0.000,0.000,955962.519,,,,,,,
,,SI000185,09-04-2015,INR,G K WINDING WIRES ,,644.130,KG,,189033.335,,0.000,,,0.000,0.000,0.000,23629.000,0.000,0.000,0.000,0.000,212662.335,,,,,,,
,,SI000186,10-04-2015,INR,J D Engineering,,895.425,KG,,438982.106,,0.000,,,0.000,9877.000,0.000,54873.000,0.000,0.000,0.000,0.000,503732.106,,,,,,,
,,SI000187,10-04-2015,INR,Denso India Ltd.,,79.210,KG,,35955.003,,0.000,,,0.000,0.000,0.000,4494.000,0.000,1618.000,404.000,0.000,42471.003,,,,,,,
,,SI000188,10-04-2015,INR,Denso India Ltd.,,393.085,KG,,178429.143,,0.000,,,0.000,0.000,0.000,22304.000,0.000,8029.000,2007.000,0.000,210769.143,,,,,,,
,,SI000189,10-04-2015,INR,Denso India Ltd.,,81.570,KG,,37923.524,,0.000,,,0.000,0.000,0.000,4740.000,0.000,1707.000,427.000,0.000,44797.524,,,,,,,
,,SI000190,10-04-2015,INR,Denso India Ltd.,,324.535,KG,,150882.812,,0.000,,,0.000,0.000,0.000,18860.000,0.000,6790.000,1697.000,0.000,178229.812,,,,,,,
,,SI000191,10-04-2015,INR,Denso India Ltd.,,561.005,KG,,260822.445,,0.000,,,0.000,0.000,0.000,32603.000,0.000,11737.000,2934.000,0.000,308096.445,,,,,,,
,,SI000192,10-04-2015,INR,Denso India Ltd.,,325.990,KG,,151559.271,,0.000,,,0.000,0.000,0.000,18945.000,0.000,6820.000,1705.000,0.000,179029.271,,,,,,,
,,SI000193,10-04-2015,INR,Denso India Ltd.,,305.395,KG,,138624.898,,0.000,,,0.000,0.000,0.000,17328.000,0.000,6238.000,1560.000,0.000,163750.898,,,,,,,
,,SI000194,10-04-2015,INR,Denso India Ltd.,,1101.895,KG,,511191.128,,0.000,,,0.000,0.000,0.000,63899.000,0.000,23004.000,5751.000,0.000,603845.128,,,,,,,
,,SI000195,10-04-2015,INR,Denso India Ltd.,,497.025,KG,,230579.838,,0.000,,,0.000,0.000,0.000,28822.000,0.000,10376.000,2594.000,0.000,272371.838,,,,,,,
,,SI000196,10-04-2015,INR,Denso India Ltd.,,498.580,KG,,230802.654,,0.000,,,0.000,0.000,0.000,28850.000,0.000,10386.000,2597.000,0.000,272635.654,,,,,,,
,,SI000197,10-04-2015,INR,Denso India Ltd.,,419.695,KG,,194704.904,,0.000,,,0.000,0.000,0.000,24338.000,0.000,8762.000,2190.000,0.000,229994.904,,,,,,,
,,SI000198,10-04-2015,INR,Denso India Ltd.,,85.245,KG,,41337.005,,0.000,,,0.000,0.000,0.000,5167.000,0.000,1860.000,465.000,0.000,48829.005,,,,,,,
,,SI000199,10-04-2015,INR,Denso India Ltd.,,142.740,KG,,69217.481,,0.000,,,0.000,0.000,0.000,8652.000,0.000,3115.000,779.000,0.000,81763.481,,,,,,,
,,SI000200,10-04-2015,INR,Denso India Ltd.,,479.340,KG,,219020.033,,0.000,,,0.000,0.000,0.000,27378.000,0.000,9856.000,2464.000,0.000,258718.033,,,,,,,
,,SI000201,10-04-2015,INR,Mandeep Cables P Ltd,,2972.000,KG,,25262.000,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25262.000,,,,,,,
,,SI000202,10-04-2015,INR,Orient Electric,,2862.990,KG,,90184.185,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90184.185,,,,,,,
,,SI000203,10-04-2015,INR,Orient Electric,,612.800,KG,,19303.200,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19303.200,,,,,,,
,,SI000204,10-04-2015,INR,Orient Electric,,209.000,KG,,209.000,,209.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
,,SI000205,10-04-2015,INR,L G Electronics India (P) ,,988.030,KG,,476823.278,,0.000,,,0.000,0.000,0.000,59603.000,0.000,21457.000,5364.000,0.000,563247.278,,,,,,,
,,SI000206,10-04-2015,INR,SYNFLEX-ELEKTRO P ,,392.490,KG,,218322.562,,0.000,,,0.000,0.000,0.000,27290.000,0.000,9825.000,2456.000,0.000,257893.562,,,,,,,
,,SI000207,10-04-2015,INR,ONKAR ENGINE & GEN ,,71.040,KG,,32850.632,,0.000,,,0.000,0.000,0.000,4107.000,0.000,1478.000,369.000,0.000,38804.632,,,,,,,
,,SI000208,10-04-2015,INR,Nrjee System U-II,,286.225,KG,,149767.231,,0.000,,,0.000,0.000,0.000,18721.000,0.000,6740.000,1685.000,0.000,176913.231,,,,,,,
,,SI000209,10-04-2015,INR,DixonTechnologies (India) ,,393.105,KG,,194783.528,,0.000,,,0.000,4383.000,0.000,24348.000,0.000,0.000,0.000,0.000,223514.528,,,,,,,
,,SI000210,10-04-2015,INR,DixonTechnologies (India) ,,74.210,KG,,52112.488,,0.000,,,0.000,1173.000,0.000,6514.000,0.000,0.000,0.000,0.000,59799.488,,,,,,,
,,SI000211,10-04-2015,INR,DIXON TECHNOLOGOES,,206.425,KG,,125153.413,,0.000,,,0.000,0.000,0.000,15644.000,0.000,5632.000,1408.000,0.000,147837.413,,,,,,,
,,SI000212,10-04-2015,INR,DIXON TECHNOLOGOES,,24.395,KG,,12472.920,,0.000,,,0.000,0.000,0.000,1559.000,0.000,561.000,140.000,0.000,14732.920,,,,,,,
,,SI000214,10-04-2015,INR,Puri Electronics Pvt Ltd,,161.785,KG,,84235.431,,0.000,,,0.000,1896.000,0.000,10529.000,0.000,0.000,0.000,0.000,96660.431,,,,,,,
,,SI000215,10-04-2015,INR,Nortex Marketing,,47.705,KG,,25581.806,,0.000,,,0.000,0.000,0.000,3198.000,0.000,1151.000,288.000,0.000,30218.806,,,,,,,
,,SI000216,10-04-2015,INR,G K WINDING WIRES ,,894.780,KG,,434094.500,,0.000,,,0.000,0.000,0.000,54262.000,0.000,0.000,0.000,0.000,488356.500,,,,,,,
,,SI000217,10-04-2015,INR,G K WINDING WIRES ,,313.025,KG,,84202.309,,0.000,,,0.000,0.000,0.000,10526.000,0.000,0.000,0.000,0.000,94728.309,,,,,,,
,,SI000218,10-04-2015,INR,India Nippon Electrical Ltd ( ,,148.495,KG,,70423.754,,64484.000,,,0.000,0.000,0.000,8803.000,0.000,0.000,0.000,0.000,14742.754,,,,,,,
,,SI000219,10-04-2015,INR,India Nippon Electrical Ltd ( ,,3663.755,KG,,1780768.118,,1634218.000,,3812.000,0.000,0.000,0.000,222596.000,0.000,0.000,0.000,0.000,372958.118,,,,,,,
,,SI000220,10-04-2015,INR,G K WINDING WIRES ,,1668.560,KG,,827061.880,,0.000,,,0.000,0.000,0.000,103383.000,0.000,0.000,0.000,0.000,930444.880,,,,,,,
,,SI000221,10-04-2015,INR,G K WINDING WIRES ,,377.090,KG,,101289.887,,0.000,,,0.000,0.000,0.000,12661.000,0.000,0.000,0.000,0.000,113950.887,,,,,,,
,,SI000222,10-04-2015,INR,G K WINDING WIRES ,,335.720,KG,,162823.460,,0.000,,,0.000,0.000,0.000,20353.000,0.000,0.000,0.000,0.000,183176.460,,,,,,,
,,SI000223,10-04-2015,INR,G K WINDING WIRES ,,173.215,KG,,84487.279,,0.000,,,0.000,0.000,0.000,10560.000,0.000,0.000,0.000,0.000,95047.279,,,,,,,
,,SI000224,11-04-2015,INR,Denso India Ltd.,,137.620,KG,,62468.470,,0.000,,,0.000,0.000,0.000,7809.000,0.000,2811.000,703.000,0.000,73791.470,,,,,,,
,,SI000225,11-04-2015,INR,Denso India Ltd.,,391.545,KG,,177730.110,,0.000,,,0.000,0.000,0.000,22216.000,0.000,7998.000,1999.000,0.000,209943.110,,,,,,,
,,SI000226,11-04-2015,INR,Denso India Ltd.,,151.395,KG,,70386.560,,0.000,,,0.000,0.000,0.000,8798.000,0.000,3167.000,792.000,0.000,83143.560,,,,,,,
,,SI000227,11-04-2015,INR,Denso India Ltd.,,403.530,KG,,187609.170,,0.000,,,0.000,0.000,0.000,23451.000,0.000,8442.000,2111.000,0.000,221613.170,,,,,,,
,,SI000228,11-04-2015,INR,Denso India Ltd.,,727.680,KG,,338312.990,,0.000,,,0.000,0.000,0.000,42289.000,0.000,15224.000,3806.000,0.000,399631.990,,,,,,,
,,SI000229,11-04-2015,INR,Denso India Ltd.,,407.195,KG,,189313.100,,0.000,,,0.000,0.000,0.000,23664.000,0.000,8519.000,2130.000,0.000,223626.100,,,,,,,
,,SI000230,11-04-2015,INR,Denso India Ltd.,,160.320,KG,,72772.450,,0.000,,,0.000,0.000,0.000,9097.000,0.000,3275.000,819.000,0.000,85963.450,,,,,,,
,,SI000231,11-04-2015,INR,Denso India Ltd.,,1105.945,KG,,513070.000,,0.000,,,0.000,0.000,0.000,64134.000,0.000,23088.000,5772.000,0.000,606064.000,,,,,,,
,,SI000232,11-04-2015,INR,Denso India Ltd.,,256.435,KG,,118965.330,,0.000,,,0.000,0.000,0.000,14871.000,0.000,5353.000,1338.000,0.000,140527.330,,,,,,,
,,SI000233,11-04-2015,INR,Denso India Ltd.,,169.595,KG,,82240.010,,0.000,,,0.000,0.000,0.000,10280.000,0.000,3701.000,925.000,0.000,97146.010,,,,,,,
,,SI000234,11-04-2015,INR,Denso India Ltd.,,504.710,KG,,234145.060,,0.000,,,0.000,0.000,0.000,29268.000,0.000,10537.000,2634.000,0.000,276584.060,,,,,,,
,,SI000235,11-04-2015,INR,Denso India Ltd.,,498.730,KG,,230872.090,,0.000,,,0.000,0.000,0.000,28859.000,0.000,10389.000,2597.000,0.000,272717.090,,,,,,,
,,SI000236,11-04-2015,INR,Denso India Ltd.,,164.160,KG,,79604.470,,0.000,,,0.000,0.000,0.000,9951.000,0.000,3582.000,896.000,0.000,94033.470,,,,,,,
,,SI000237,11-04-2015,INR,Denso India Ltd.,,1186.900,KG,,542318.350,,0.000,,,0.000,0.000,0.000,67790.000,0.000,24404.000,6101.000,0.000,640613.350,,,,,,,
,,SI000238,11-04-2015,INR,G K WINDING WIRES ,,1239.780,KG,,662352.470,,0.000,,,0.000,0.000,0.000,82794.000,0.000,0.000,0.000,0.000,745146.470,,,,,,,
,,SI000239,11-04-2015,INR,Orient Electric,,2345.200,KG,,73873.800,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73873.800,,,,,,,
,,SI000240,11-04-2015,INR,Orient Electric,,104.000,KG,,104.000,,104.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
,,SI000241,11-04-2015,INR,L G Electronics India (P) ,,1233.885,KG,,595472.900,,0.000,,,0.000,0.000,0.000,74434.000,0.000,26796.000,6699.000,0.000,703401.900,,,,,,,
,,SI000242,11-04-2015,INR,N.J.ELECTRONICS,,489.055,KG,,250635.960,,0.000,,,0.000,0.000,0.000,31329.000,0.000,11279.000,2820.000,0.000,296063.960,,,,,,,
,,SI000243,11-04-2015,INR,Nrjee System U-II,,338.640,KG,,179318.025,,0.000,,,0.000,0.000,0.000,22414.000,0.000,8069.000,2017.000,0.000,211818.025,,,,,,,
,,SI000244,11-04-2015,INR,SYNFLEX-ELEKTRO P ,,48.250,KG,,27804.060,,0.000,,,0.000,0.000,0.000,3476.000,0.000,1251.000,313.000,0.000,32844.060,,,,,,,
,,SI000245,11-04-2015,INR,Mandeep Cables P Ltd,,3000.000,KG,,25500.000,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25500.000,,,,,,,
,,SI000246,11-04-2015,INR,Kanik Electronics Pvt Ltd,,950.240,KG,,497415.750,,0.000,,,0.000,11193.000,0.000,62177.000,0.000,0.000,0.000,0.000,570785.750,,,,,,,
,,SI000248,11-04-2015,INR,VICTOR COMPONENT ,,519.675,KG,,270901.380,,0.000,,,0.000,0.000,0.000,33863.000,0.000,12191.000,3048.000,0.000,320003.380,,,,,,,
,,SI000249,12-04-2015,INR,APEX ELECTRONICS ,,38.625,KG,,19958.750,,0.000,,,0.000,449.000,0.000,2495.000,0.000,0.000,0.000,0.000,22902.750,,,,,,,
,,SI000250,12-04-2015,INR,DEWCON INDUSTRIES,,793.280,KG,,414298.413,,0.000,,,0.000,9322.000,0.000,51787.000,0.000,0.000,0.000,0.000,475407.413,,,,,,,
,,SI000251,12-04-2015,INR,LUMINOUS POWER ,,636.840,KG,,317331.004,,0.000,,,0.000,7140.000,0.000,39666.000,0.000,0.000,0.000,0.000,364137.004,,,,,,,
,,SI000252,12-04-2015,INR,LUMINOUS POWER ,,1038.100,KG,,235543.540,,0.000,,,0.000,5300.000,0.000,29443.000,0.000,0.000,0.000,0.000,270286.540,,,,,,,
,,SI000253,12-04-2015,INR,G K WINDING WIRES ,,2111.450,KG,,980609.567,,0.000,,,0.000,0.000,0.000,122576.000,0.000,0.000,0.000,0.000,1103185.567,,,,,,,
,,SI000254,12-04-2015,INR,G K WINDING WIRES ,,1562.985,KG,,474368.627,,0.000,,,0.000,0.000,0.000,59296.000,0.000,0.000,0.000,0.000,533664.627,,,,,,,
,,SI000255,12-04-2015,INR,G K WINDING WIRES ,,3932.225,KG,,1893909.581,,0.000,,,0.000,0.000,0.000,236738.000,0.000,0.000,0.000,0.000,2130647.581,,,,,,,
,,SI000256,13-04-2015,INR,Vardhman Electrical ,,1267.745,KG,,607294.889,,0.000,,,0.000,13664.000,0.000,75911.000,0.000,0.000,0.000,0.000,696869.889,,,,,,,
,,SI000257,13-04-2015,INR,Denso India Ltd.,,709.005,KG,,321831.550,,0.000,,,0.000,0.000,0.000,40229.000,0.000,14482.000,3621.000,0.000,380163.550,,,,,,,
,,SI000258,13-04-2015,INR,Denso India Ltd.,,582.820,KG,,270964.674,,0.000,,,0.000,0.000,0.000,33871.000,0.000,12193.000,3048.000,0.000,320076.674,,,,,,,
,,SI000259,13-04-2015,INR,Denso India Ltd.,,1001.090,KG,,463424.583,,0.000,,,0.000,0.000,0.000,57928.000,0.000,20854.000,5214.000,0.000,547420.583,,,,,,,
,,SI000260,13-04-2015,INR,ELEMATEC TRADING ,,22.775,KG,,11387.500,,0.000,,,0.000,256.000,0.000,1423.000,0.000,0.000,0.000,0.000,13066.500,,,,,,,
,,SI000261,13-04-2015,INR,G K WINDING WIRES ,,1114.880,KG,,596842.506,,0.000,,,0.000,0.000,0.000,74606.000,0.000,0.000,0.000,0.000,671448.506,,,,,,,
,,SI000262,13-04-2015,INR,NTL ELECTRONICS INDIA ,,847.595,KG,,417779.576,,0.000,,,0.000,0.000,0.000,52222.000,0.000,18800.000,4700.000,0.000,493501.576,,,,,,,
,,SI000263,13-04-2015,INR,N.J.ELECTRONICS,,150.400,KG,,77344.704,,0.000,,,0.000,0.000,0.000,9668.000,0.000,3481.000,870.000,0.000,91363.704,,,,,,,
,,SI000264,13-04-2015,INR,L G Electronics India (P) ,,757.105,KG,,363864.663,,0.000,,,0.000,0.000,0.000,45483.000,0.000,16374.000,4093.000,0.000,429814.663,,,,,,,
,,SI000265,13-04-2015,INR,L G Electronics India (P) ,,2665.275,KG,,1286261.715,,0.000,,,0.000,0.000,0.000,160783.000,0.000,57882.000,14470.000,0.000,1519396.715,,,,,,,
,,SI000268,13-04-2015,INR,Avisor India Pvt. Ltd,,107.450,KG,,56909.787,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56909.787,,,,,,,
,,SI000269,13-04-2015,INR,VICTOR COMPONENT ,,1074.805,KG,,543591.714,,0.000,,,0.000,0.000,0.000,67949.000,0.000,24462.000,6115.000,0.000,642117.714,,,,,,,
,,SI000270,13-04-2015,INR,DixonTechnologies (India) ,,109.325,KG,,65868.312,,0.000,,,0.000,1482.000,0.000,8234.000,0.000,0.000,0.000,0.000,75584.312,,,,,,,
,,SI000271,13-04-2015,INR,DixonTechnologies (India) ,,161.760,KG,,113592.725,,0.000,,,0.000,2556.000,0.000,14199.000,0.000,0.000,0.000,0.000,130347.725,,,,,,,
,,SI000272,13-04-2015,INR,DixonTechnologies (India) ,,456.375,KG,,264360.799,,0.000,,,0.000,5949.000,0.000,33045.000,0.000,0.000,0.000,0.000,303354.799,,,,,,,
,,SI000273,13-04-2015,INR,HAVELLS INDIA LTD ( ,,1121.370,KG,,547023.846,,0.000,,,0.000,12308.000,0.000,68378.000,0.000,0.000,0.000,0.000,627709.846,,,,,,,
,,SI000274,13-04-2015,INR,NOIDA ELECTRONICS,,2969.000,KG,,25830.300,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25830.300,,,,,,,
,,SI000275,13-04-2015,INR,LUMINOUS POWER ,,1288.175,KG,,292541.270,,0.000,,,0.000,6583.000,0.000,36567.000,0.000,0.000,0.000,0.000,335691.270,,,,,,,
,,SI000276,13-04-2015,INR,G K WINDING WIRES ,,2454.205,KG,,1202736.287,,0.000,,,0.000,0.000,0.000,150342.000,0.000,0.000,0.000,0.000,1353078.287,,,,,,,
,,SI000277,14-04-2015,INR,Orient Electric,,3047.000,KG,,95980.500,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95980.500,,,,,,,
,,SI000278,14-04-2015,INR,Orient Electric,,107.000,KG,,107.000,,107.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
,,SI000279,14-04-2015,INR,G K WINDING WIRES ,,1262.245,KG,,617494.934,,0.000,,,0.000,0.000,0.000,77187.000,0.000,0.000,0.000,0.000,694681.934,,,,,,,
,,SI000280,14-04-2015,INR,G K WINDING WIRES ,,1247.650,KG,,620743.789,,0.000,,,0.000,0.000,0.000,77593.000,0.000,0.000,0.000,0.000,698336.789,,,,,,,
,,SI000281,14-04-2015,INR,GSP Electronics Pvt Ltd,,133.065,KG,,68422.023,,0.000,,,0.000,0.000,0.000,8553.000,0.000,3079.000,770.000,0.000,80824.023,,,,,,,
,,SI000283,14-04-2015,INR,L G Electronics India (P) ,,1461.110,KG,,705131.686,,0.000,,,0.000,0.000,0.000,88141.000,0.000,31731.000,7933.000,0.000,832936.686,,,,,,,
,,SI000284,14-04-2015,INR,Subham Machines (P) LTD.,,70.000,PCS,,14700.000,,0.000,,,0.000,0.000,0.000,1838.000,0.000,662.000,165.000,0.000,17365.000,,,,,,,
,,SI000285,14-04-2015,INR,C&S Electricals Ltd.,,589.200,KG,,312664.447,,0.000,,,0.000,0.000,0.000,39083.000,0.000,14070.000,3518.000,0.000,369335.447,,,,,,,
,,SI000286,14-04-2015,INR,C&S Electricals Ltd.,,593.260,KG,,313482.600,,0.000,,,0.000,0.000,0.000,39185.000,0.000,14108.000,3527.000,0.000,370302.600,,,,,,,
,,SI000287,14-04-2015,INR,Kaynes Technology India P ,,1317.445,KG,,577304.399,,0.000,,10000.000,0.000,11546.000,0.000,0.000,0.000,0.000,0.000,0.000,598850.399,,,,,,,
,,SI000288,14-04-2015,INR,HAVELLS INDIA LTD ( ,,2615.820,KG,,1270338.287,,0.000,,,0.000,28582.000,0.000,158792.000,0.000,0.000,0.000,0.000,1457712.287,,,,,,,
,,SI000289,14-04-2015,INR,N.J.ELECTRONICS,,10.495,KG,,5785.474,,0.000,,,0.000,0.000,0.000,723.000,0.000,260.000,65.000,0.000,6833.474,,,,,,,
,,SI000290,14-04-2015,INR,ANU INDUSTRIES LTD ,,175.590,KG,,93800.178,,0.000,,,0.000,2111.000,0.000,11725.000,0.000,0.000,0.000,0.000,107636.178,,,,,,,
,,SI000291,14-04-2015,INR,Kanik Electronics Pvt Ltd,,816.090,KG,,427394.243,,0.000,,,0.000,9616.000,0.000,53425.000,0.000,0.000,0.000,0.000,490435.243,,,,,,,
,,SI000292,14-04-2015,INR,G K WINDING WIRES ,,2865.150,KG,,1420280.988,,0.000,,,0.000,0.000,0.000,177535.000,0.000,0.000,0.000,0.000,1597815.988,,,,,,,
,,SI000293,15-04-2015,INR,Denso India Ltd.,,79.670,KG,,36163.806,,0.000,,,0.000,0.000,0.000,4520.000,0.000,1627.000,407.000,0.000,42717.806,,,,,,,
,,SI000294,15-04-2015,INR,Denso India Ltd.,,473.630,KG,,214990.130,,0.000,,,0.000,0.000,0.000,26874.000,0.000,9675.000,2419.000,0.000,253958.130,,,,,,,
,,SI000295,15-04-2015,INR,Denso India Ltd.,,81.575,KG,,37925.849,,0.000,,,0.000,0.000,0.000,4741.000,0.000,1707.000,427.000,0.000,44800.849,,,,,,,
,,SI000296,15-04-2015,INR,Denso India Ltd.,,586.995,KG,,272905.715,,0.000,,,0.000,0.000,0.000,34113.000,0.000,12281.000,3070.000,0.000,322369.715,,,,,,,
,,SI000297,15-04-2015,INR,Denso India Ltd.,,338.820,KG,,157524.194,,0.000,,,0.000,0.000,0.000,19691.000,0.000,7089.000,1772.000,0.000,186076.194,,,,,,,
,,SI000298,15-04-2015,INR,Denso India Ltd.,,99.340,KG,,45092.413,,0.000,,,0.000,0.000,0.000,5637.000,0.000,2029.000,507.000,0.000,53265.413,,,,,,,
,,SI000299,15-04-2015,INR,Denso India Ltd.,,826.920,KG,,383624.726,,0.000,,,0.000,0.000,0.000,47953.000,0.000,17263.000,4316.000,0.000,453156.726,,,,,,,
